# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
2.0426909780650324,0.017533538713868535,0.0,0.0
2.0476610291065533,0.017531396119845298,0.0,0.0
2.0526310801480743,0.017529253525822065,0.0,0.0
2.0576011311895948,0.017527110931798828,0.0,0.0
2.0625711822311157,0.017524840936631297,0.0,0.0
2.067541233272636,0.017522506480120475,0.0,0.0
2.072511284314157,0.017520172023609653,0.0,0.0
2.077481335355678,0.017517837567098828,0.0,0.0
2.0824513863971985,0.017515503110588006,0.0,0.0
2.0874214374387194,0.01751316865407718,0.0,0.0
2.09239148848024,0.01751083419756636,0.0,0.0
2.097361539521761,0.017508499741055537,0.0,0.0
2.102331590563282,0.01750616528454471,0.0,0.0
2.1073016416048023,0.01750383082803389,0.0,0.0
2.112271692646323,0.017501496371523068,0.0,0.0
2.117241743687844,0.017499161915012242,0.0,0.0
2.1222117947293646,0.01749682745850142,0.0,0.0
2.1271818457708855,0.017494493001990595,0.0,0.0
2.132151896812406,0.017492158545479773,0.0,0.0
2.137121947853927,0.01748982408896895,0.0,0.0
2.142091998895448,0.017487489632458126,0.0,0.0
2.1470620499369684,0.017485155175947304,0.0,0.0
2.1520321009784893,0.01748282071943648,0.0,0.0
2.15700215202001,0.017480486262925657,0.0,0.0
2.1619722030615307,0.017478151806414835,0.0,0.0
2.1669422541030516,0.017475829001557964,0.0,0.0
2.171912305144572,0.017473511182231317,0.0,0.0
2.176882356186093,0.01747119336290467,0.0,0.0
2.181852407227614,0.017468875543578025,0.0,0.0
2.1868224582691345,0.017466557724251375,0.0,0.0
2.1917925093106554,0.01746423990492473,0.0,0.0
2.1967625603521763,0.017461922085598082,0.0,0.0
2.201732611393697,0.017459604266271436,0.0,0.0
2.2067026624352177,0.017457286446944786,0.0,0.0
2.211672713476738,0.01745496862761814,0.0,0.0
2.216642764518259,0.017452650808291493,0.0,0.0
2.22161281555978,0.017450332988964846,0.0,0.0
2.2265828666013006,0.017448015169638197,0.0,0.0
2.2315529176428215,0.01744569735031155,0.006434777923218092,0.0
2.236522968684342,0.017443379530984904,0.014339949934394667,0.0
2.241493019725863,0.017441061711658257,0.022245121945571947,0.0
2.246463070767384,0.017438743892331608,0.030150293956749227,0.0
2.2514331218089043,0.01743642607300496,0.038055465967925806,0.0
2.2564031728504252,0.017434108253678315,0.04596063797910308,0.0
2.261373223891946,0.01743179043435167,0.053865809990280365,0.0
2.2663432749334667,0.01742947261502502,0.06177098200145694,0.0
2.2713133259749876,0.01742355352317984,0.06967615401263422,0.0
2.276283377016508,0.01741634700654728,0.07758132602381079,0.0
2.281253428058029,0.017409140489914716,0.08530565299281354,0.0
2.28622347909955,0.017401933973282154,0.09274838331624052,0.0
2.2911935301410704,0.017394727456649592,0.10019111363966683,0.0
