formula,molecularWeight,comp,melt,melt_unc,melt_ref,boil,boil_unc,boil_ref,rho_a,rho_b,rho_range,rho_unc,rho_ref,mu_a,mu_b,mu_a2,mu_b2,mu_c,mu_range,mu_unc,mu_ref,k_a,k_b,k_range,k_unc,k_ref,cp_a,cp_b,cp_c,cp_d,cp_unc,cp_ref,sigma_a,sigma_b,sigma_range,sigma_unc,sigma_ref
MgCl2,95.211,Pure Salt,987,1,"Moore, G. E. Heat Contents at High Temperatures of the Anhydrous Chlorides of Calcium, Iron, Magnesium and Manganese. J. Am. Chem. Soc. 1943, 65 (9), 1700-1703. https://doi.org/10.1021/ja01249a014.",1640,20.0,"Glushko, V. P.; Medvedev, V. A.; Bergman, G. A.; Vasilev, B. P.; Gurvich, L. V; Alekseev, V. I.; Kolesov, V. P.; Yungman, V. S.; Ioffe, N. T.; Vorabev, A. F. Thermicheskie Konstanty Veshchestv. Russia 1972.",1.97E+00,2.88E-04,987-1300,1,"Parker, S. S.; Long, A.; Lhermitte, C.; Vogel, S.; Monreal, M.; Jackson, J.M. Thermophysical properties of liquid chlorides from 600 to 1600 K: Melt point, enthalpy of fusion, and volumetric expansion. J. Mol. Liq. 2022, 346, 118147.",1.80E-01,2.05E+04,----,----,----,993-1173,1,"Toerklep, K.; Oeye, H. A. Viscosity of Molten Alkaline-Earth Chlorides. J. Chem. Eng. Data 1982, 27(4), 387-391. https://doi.org/10.1021/je00030a006.",2.24E-01,-2.00E-05,987.15-1700,20,"Gheribi, A. E.; Torres, J. A.; Chartrand, P. Recommended Values for the Thermal Conductivity of Molten Salts between the Melting and Boiling Points. Sol. Energy Mater. Sol. Cells 2014, 126, 11-25. https://doi.org/10.1016/j.solmat.2014.03.028.",92.05,----,----,----,10,"Moore, G. E. Heat Contents at High Temperatures of the Anhydrous Chlorides of Calcium, Iron, Magnesium and Manganese. J. Am. Chem. Soc. 1943, 65 (9), 1700-1703. https://doi.org/10.1021/ja01249a014.",76.73,0.01,2223.0,0.8,"Desyatnikov, O.G., ""Surface Tension of Melt System KCl-NaCl-MgCl2"" Russian Journal of Applied Chemistry, No. 6 (1956)"
MgCl2-NaCl,60.2812,0.05-0.95,1055,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.14E+00,5.39E-04,1030-1120,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,62.4873,0.11-0.89,1026,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.14E+00,5.31E-04,1080-1120,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,65.7964,0.2-0.8,962,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,1.36E-01,1.93E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,67.1201,0.236-0.764,928,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.05E+00,4.29E-04,1050-1090,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,69.0688,0.289-0.711,865,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.04E+00,4.19E-04,1040-1100,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,69.4732,0.3-0.7,849,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,1.01E-01,2.12E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,70.8337,0.337-0.663,797,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.12E+00,4.82E-04,1050-1110,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,73.1501,0.4-0.6,741,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,8.28E-02,2.17E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,73.8119,0.418-0.582,736,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.13E+00,4.74E-04,1030-1100,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,76.8269,0.5-0.5,755,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,8.64E-02,2.25E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,77.3784,0.515-0.485,770,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.20E+00,5.27E-04,1040-1120,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,80.5037,0.6-0.4,834,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,1.03E-01,2.22E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,81.3494,0.623-0.377,850,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.20E+00,5.14E-04,1030-1120,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,84.1805,0.7-0.3,892,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,1.19E-01,2.19E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,85.7983,0.744-0.256,913,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.14E+00,4.34E-04,1050-1120,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,87.8574,0.8-0.2,934,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,1.09E-01,2.35E+04,----,----,----,973-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,88.703,0.823-0.177,942,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,2.15E+00,4.44E-04,1020-1110,1,"Lillebuen, B., Ph.D. Thesis, The Technical University of Norway, Trondheim, Norway, (1969)",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgCl2-NaCl,91.5342,0.9-0.1,966,5*,"Chartrand, P.; Pelton, A. D. Thermodynamic evaluation and optimization of the LiCl-NaCl-KCl-RbCl-CsCl-MgCl2-CaCl2 system using the modified quasi-chemical model. Metall. Mater. Trans. A. 2001, 32, 1361-1383. ",----,----,----,----,----,----,----,----,1.45E-01,2.17E+04,----,----,----,1023-1073,15,"Bondarenko, N. V.; Strelets, Kh. L. J. Appl. Chem. (USSR). 1965, 38, 1254.",----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
MgF2,62.3018,Pure Salt,1534.2,2,"Kojima, H.; Whiteway, S. G.; Masson, C. R. Melting Points of Inorganic Fluorides. Can. J. Chem. 1968, 46 (18), 2968-2971. https://doi.org/10.1139/v68-494.",2512,----,"Ruff, O. Fortschritte in Der Chemie Des Fluors. Zeitschrift for Angew. Chemie 1928, 41 (27), 737-740. https://doi.org/10.1002/ange.19280412703.",3.24E+00,5.24E-04,1650-2100,3,"Kirshenbaum, A. D.; Cahill, J. A.; Stokes, C. S. The Density of Molten Metal Fluorides in the Range of 1600-2500K. J. Inorg. Nucl. Chem. 1960, 15 (3-4), 297-304. https://doi.org/10.1016/0022-1902(60)80057-7.",1.87E-01,3.21E+04,----,----,----,1514.7-1853.2,3,"Takeda, O.; Hoshino, Y.; Anbo, Y.; Yanagase, K.; Aono, M.; Sato, Y. Viscosity of Molten Alkaline-Earth Fluorides. Int. J. Thermophys. 2015, 36(4), 648-657. https://doi.org/10.1007/s10765-014-1828-5.",8.67E-01,-1.41E-04,1536-2400,20,"Gheribi, A. E.; Torres, J. A.; Chartrand, P. Recommended Values for the Thermal Conductivity of Molten Salts between the Melting and Boiling Points. Sol. Energy Mater. Sol. Cells 2014, 126, 11-25. https://doi.org/10.1016/j.solmat.2014.03.028.",----,----,----,----,----,----,304.50,0.05,3539.0,1.16,"S. Hara, K. Ogino, ISIJ International, vol. 29, no. 6, pp. 477-485 (1989)"
NaCl,58.4428,Pure Salt,1073.8,1,"Dawson, R.; Brackett, E. B.; Brackett, T. E. A HIGH TEMPERATURE CALORIMETER; THE ENTHALPIES OF ALUMINUM OXIDE AND SODIUM CHLORIDE. J. Phys. Chem. 1963, 67 (8), 1669-1671. https://doi.org/10.1021/j100802a021.",1715,----,"Ruff, O.; Mugdan, S. Arbeiten Aus Dem Gebiet Hoher Temperaturen XIII. Die Messung von Dampfdrucken Bei Hohen Temperaturen Und Die Dampfdrucke Der Alkalihalogenide. Zeitschrift for Anorg. und Allg. Chemie 1921, 117 (1), 147-171. https://doi.org/10.1002/zaac.19211170111.",2.14E+00,5.43E-04,1076.2-1303.2,1,"Van Artsdalen, E. R.; Yaffe, I. S. Electrical Conductance and Density of Molten Salt Systems: KCl-LiCl, KCl-NaCl and KCl-KI. J. Phys. Chem. 1955, 59(2), 118-127. https://doi.org/10.1021/j150524a007.",8.93E-02,2.20E+04,----,----,----,1083.2-1203.2,1,"Torklep, K.; Oye, H. A. An Absolute Oscillating-Cylinder (or Cup) Viscometer for High Temperatures. J. Phys. E. 1979, 12(9), 875-885. https://doi.org/10.1088/0022-3735/12/9/021.",7.12E-01,-1.80E-04,1170-1441,8,"Nagasaka, Y.; Nakazawa, N.; Nagashima, A. Experimental Determination of the Thermal Diffusivity of Molten Alkali Halides by the Forced Rayleigh Scattering Method. I. Molten LiCl, NaCl, KCl, RbCl, and CsCl. Int. J. Thermophys. 1992, 13 (4), 555-574. https://doi.org/10.1007/BF00501941.",77.76,-0.01,----,----,10,"Barin, I.; Knacke, O.; Kubaschewski, O. Thermochemical Properties of Inorganic Substances; Springer Berlin Heidelberg: Berlin, Heidelberg, 1977. https://doi.org/10.1007/978-3-662-02293-1.",189.45,0.07,2271.0,0.8,"Sato, Yuzuru; Ejima, Tatsuhiko; Fukasawa, Mikio; Abe, Kenji; ""Surface Tensions of Molten Alkali-Metal Halides"", J. Phys. Chem., 94(5), pp. 1991-1996 (1990)"
NaCl-NaF,43.6336,0.1-0.9,----,----,----,----,----,----,2.56E+00,5.51E-04,1213-1333,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,45.2791,0.2-0.8,----,----,----,----,----,----,2.52E+00,5.90E-04,1203-1313,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,46.9246,0.3-0.7,----,----,----,----,----,----,2.43E+00,5.69E-04,1203-1313,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,48.57,0.4-0.6,----,----,----,----,----,----,2.36E+00,5.58E-04,1193-1293,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,50.2155,0.5-0.5,----,----,----,----,----,----,2.32E+00,5.61E-04,1173-1293,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,51.8609,0.6-0.4,----,----,----,----,----,----,2.28E+00,5.66E-04,1173-1293,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,53.5064,0.7-0.3,----,----,----,----,----,----,2.23E+00,5.59E-04,1113-1253,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,55.1519,0.8-0.2,----,----,----,----,----,----,2.21E+00,5.69E-04,1113-1233,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-NaF,56.7973,0.9-0.1,----,----,----,----,----,----,2.16E+00,5.41E-04,1073-1193,5,"Katyshev, Sergey Filippovich. Properties of molten mixtures of alkali metal halides, zirconium, hafnium and uranium. Ural State Technical University, 2001.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-PuCl3,163.5326,0.64-0.36,723,5,"Karlsson, T.; Nguyen, M.T.; Middlemas, S.; Woods, M.; Tolman, K.; Glezakou, V.; Johnson, R.; Reddish, S.; Warmann, S. Synthesis and Thermophysical Property Determination of NaCl-PuCl3 Salts. INL/RPT-22-69181. 2022.",----,----,----,4.12E+00,9.53E-04,823-1073,1.5,"Karlsson, T.; Nguyen, M.T.; Middlemas, S.; Woods, M.; Tolman, K.; Glezakou, V.; Johnson, R.; Reddish, S.; Warmann, S. Synthesis and Thermophysical Property Determination of NaCl-PuCl3 Salts. INL/RPT-22-69181. 2022.",----,----,----,----,----,----,----,----,----,----,----,----,----,104.60,----,----,----,11,"Karlsson, Toni Y., Scott C. Middlemas, Manh-Thuong Nguyen, Michael E. Woods, Kevin R. Tolman, Vassiliki-Alexandra Glezakou, Steven D. Herrmann et al. ""Synthesis and thermophysical property determination of NaCl-PuCl3 salts."" Journal of Molecular Liquids 387 (2023): 122636.",----,----,--------,----,----
NaCl-PuCl3,131.4218,0.75-0.25,872,5,"Karlsson, T.; Nguyen, M.T.; Middlemas, S.; Woods, M.; Tolman, K.; Glezakou, V.; Johnson, R.; Reddish, S.; Warmann, S. Synthesis and Thermophysical Property Determination of NaCl-PuCl3 Salts. INL/RPT-22-69181. 2022.",----,----,----,3.63E+00,8.46E-04,923-1073,1.5,"Karlsson, T.; Nguyen, M.T.; Middlemas, S.; Woods, M.; Tolman, K.; Glezakou, V.; Johnson, R.; Reddish, S.; Warmann, S. Synthesis and Thermophysical Property Determination of NaCl-PuCl3 Salts. INL/RPT-22-69181. 2022.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-ThCl4,304.4605,0.22-0.78,935,5*,"Oyamada, R. Phase Diagrams of ThCl4 Systems Containing NaCl, KCl and LiCl and the Limitation of the Congruently Melting Compounds Formation. Denki Kagaku. 1971, 39 (1), 2-5.",----,----,----,4.29E+00,1.07E-03,960-1120,1.5,"Oyamada, R.; Yoshida, S.; Kuroda, T. Denki Kagaku Oyobi Kogyo Butsuri Kagaku, 1969, 37, 417.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-ThCl4,247.6872,0.4-0.6,812,5*,"Oyamada, R. Phase Diagrams of ThCl4 Systems Containing NaCl, KCl and LiCl and the Limitation of the Congruently Melting Compounds Formation. Denki Kagaku. 1971, 39 (1), 2-5.",----,----,----,4.13E+00,1.04E-03,820-1070,1.5,"Oyamada, R.; Yoshida, S.; Kuroda, T. Denki Kagaku Oyobi Kogyo Butsuri Kagaku, 1969, 37, 417.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-ThCl4,225.6087,0.47-0.53,730,5*,"Oyamada, R. Phase Diagrams of ThCl4 Systems Containing NaCl, KCl and LiCl and the Limitation of the Congruently Melting Compounds Formation. Denki Kagaku. 1971, 39 (1), 2-5.",----,----,----,4.02E+00,1.01E-03,740-1070,1.5,"Oyamada, R.; Yoshida, S.; Kuroda, T. Denki Kagaku Oyobi Kogyo Butsuri Kagaku, 1969, 37, 417.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-ThCl4,200.3761,0.55-0.45,678,5*,"Oyamada, R. Phase Diagrams of ThCl4 Systems Containing NaCl, KCl and LiCl and the Limitation of the Congruently Melting Compounds Formation. Denki Kagaku. 1971, 39 (1), 2-5.",----,----,----,3.91E+00,1.01E-03,680-1070,1.5,"Oyamada, R.; Yoshida, S.; Kuroda, T. Denki Kagaku Oyobi Kogyo Butsuri Kagaku, 1969, 37, 417.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-ThCl4,184.6057,0.6-0.4,695,5*,"Oyamada, R. Phase Diagrams of ThCl4 Systems Containing NaCl, KCl and LiCl and the Limitation of the Congruently Melting Compounds Formation. Denki Kagaku. 1971, 39 (1), 2-5.",----,----,----,3.83E+00,9.90E-04,690-1070,1.5,"Oyamada, R.; Yoshida, S.; Kuroda, T. Denki Kagaku Oyobi Kogyo Butsuri Kagaku, 1969, 37, 417.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
NaCl-ThCl4,171.9894,0.64-0.36,701,5*,"Oyamada, R. Phase Diagrams of ThCl4 Systems Containing NaCl, KCl and LiCl and the Limitation of the Congruently Melting Compounds Formation. Denki Kagaku. 1971, 39 (1), 2-5.",----,----,----,3.77E+00,9.80E-04,710-1070,1.5,"Oyamada, R.; Yoshida, S.; Kuroda, T. Denki Kagaku Oyobi Kogyo Butsuri Kagaku, 1969, 37, 417.",----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,----,--------,----,----
