Mode_Index,Frequency_cm-1,Type,Participation_Ratio
480,(179.61851575814566+0j),Real,0.15396390478750455
481,(180.31257011051346+0j),Real,0.1516276983848404
482,(180.81193758202213+0j),Real,0.2384483431790391
483,(181.72192615385345+0j),Real,0.09887962864241508
484,(182.36984842433017+0j),Real,0.141776686574182
485,(182.5971575097006+0j),Real,0.06882310207388785
486,(183.24076720820045+0j),Real,0.05152738881330585
487,(184.3393270122766+0j),Real,0.1308595491719937
488,(184.86491705024326+0j),Real,0.12010549818142296
489,(186.20546329308561+0j),Real,0.12301092519968283
490,(186.41808802701112+0j),Real,0.12486497456446545
491,(188.11365481889104+0j),Real,0.04850302131627491
492,(188.6601122342451+0j),Real,0.038628420255238084
493,(190.173554705506+0j),Real,0.158275756232653
494,(191.45727807217833+0j),Real,0.15776923651835
495,(192.13366275524027+0j),Real,0.1789635828921738
496,(192.30975860228523+0j),Real,0.1916617934734228
497,(193.43520891323664+0j),Real,0.12237338475163367
498,(195.08804207081377+0j),Real,0.08960313000382157
499,(195.9590015706713+0j),Real,0.14811498530293937
500,(196.78019428700338+0j),Real,0.09497178937957844
501,(198.22061774921576+0j),Real,0.06874379407331681
502,(199.34332090384174+0j),Real,0.07000371083807676
503,(199.47607288469786+0j),Real,0.07088204738913936
504,(200.26104972945885+0j),Real,0.06614436136745656
505,(201.57863411969535+0j),Real,0.12271291565751007
506,(203.41262079288043+0j),Real,0.1243957478893738
507,(204.4092673678264+0j),Real,0.16402374792376198
508,(206.00068638360347+0j),Real,0.11356818555567198
509,(206.42193274040685+0j),Real,0.11196972762809759
510,(206.895818884855+0j),Real,0.0755901781607939
511,(207.22663150689044+0j),Real,0.08099844840578474
512,(208.10388552992333+0j),Real,0.14435822526027586
513,(209.51593335917428+0j),Real,0.08927457088470253
514,(209.9139983212216+0j),Real,0.19395260434844333
515,(210.21465570100665+0j),Real,0.11166716670840636
516,(211.71013688683465+0j),Real,0.07513536516764652
517,(212.22043934231615+0j),Real,0.0933755460499881
518,(212.57359506166145+0j),Real,0.09985160088562917
519,(214.19459922487994+0j),Real,0.07850116322998381
520,(215.01683592927947+0j),Real,0.04484206894284898
521,(216.42677383983488+0j),Real,0.07514877723771593
522,(216.83382630293752+0j),Real,0.08627327299660613
523,(218.17367177434966+0j),Real,0.13517336122727305
524,(218.81927489609305+0j),Real,0.07409873057675742
525,(220.44724504366627+0j),Real,0.07598650274596619
526,(221.8528521047768+0j),Real,0.08096592064226762
527,(223.04419710963134+0j),Real,0.07438262942081121
528,(224.86049823363564+0j),Real,0.08668552577771851
529,(225.59545298239686+0j),Real,0.07507464358356143
530,(226.48650210254462+0j),Real,0.03827863402874887
531,(226.9488154103404+0j),Real,0.050923224682795865
532,(228.9298985325689+0j),Real,0.07337867637785475
533,(230.7217796558167+0j),Real,0.038333225324413044
534,(232.3762236031759+0j),Real,0.07759344818771673
535,(232.8111767504704+0j),Real,0.07306141187316795
536,(233.71548957142272+0j),Real,0.047798873664620725
537,(235.60371479895747+0j),Real,0.025159579292903703
538,(236.01127674309421+0j),Real,0.0423160828368844
539,(239.5524746710083+0j),Real,0.06981981890037495
540,(240.7250179104988+0j),Real,0.1003796150149209
541,(242.06332371753032+0j),Real,0.08043948235994108
