Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Na_x,J_Na_y,J_Na_z
27755,7996.158752467902,0.0004319912,-0.00015119894,0.00024541462,-3.3084449113183556,6.813049573798181,-0.4696674044667235,10.278111503601195,3.3226123933488356,-11.154552319214492,4.496788049879316,2.9658839149765077,5.4074127552604825,-8.865729492976975,-3.6682056796762454,-9.690486757328294
27760,7996.158752467902,0.0006872875,-0.00026952638,7.346656e-05,-2.381167324575353,7.168600862799778,-3.633904621676753,8.814560751144912,5.0458082489892115,-7.129379121897575,5.928991826300691,2.2362100910563423,5.5687846123047695,-9.761659987799067,-5.017278759338294,-10.7127947505649
27765,7996.158752467902,0.0008781155,-0.00035020232,4.884393e-07,-1.9267617383837834,7.118730916566548,-6.293943814417195,7.723258235071881,6.898247134183923,-3.9808450320104645,7.189101987127716,1.4982576010974986,5.656342868184909,-10.3848731938504,-6.081894810706214,-11.288847959949454
27770,7996.158752467902,0.0009363522,-0.00037841676,5.5524684e-05,-1.8738102078594867,6.588789872167965,-8.109793352631218,6.972627675104633,8.860235102769535,-2.0394678226274014,8.234960826538074,0.793918218265822,5.6600404576321655,-10.733052938174119,-6.8096024225396805,-11.41807333097477
27775,7996.158752467902,0.000828177,-0.00036372177,0.00021044827,-2.201639691697773,5.787854743231421,-9.199376423740011,6.601011492434536,10.687763828152294,-1.1492919327727842,9.037478980450462,0.15911146166624857,5.562980218049376,-10.83612531606359,-7.201389012467188,-11.121605819844085
27780,7996.158752467902,0.0005851774,-0.00033934333,0.00040545,-2.995027778174398,5.11788157759058,-9.937789562782688,6.763177164130664,11.980920705446982,-0.8944145390640461,9.580603683260481,-0.3807429624019043,5.344591972433734,-10.748027467868999,-7.284718333192811,-10.41968151411475
27785,7996.158752467902,0.0002961834,-0.00034311262,0.0005976801,-4.30567271473671,4.881049502926017,-10.559579818267625,7.57438761894335,12.467939357219796,-1.0045455979805673,9.862211558438933,-0.8139030959537417,4.987478314143261,-10.530200725263658,-7.1017445424827175,-9.33064670525328
27790,7996.158752467902,5.1307095e-05,-0.00038664014,0.00076669105,-5.964413447533724,5.077061392622837,-10.961901095344306,8.908751875263789,12.206079342920196,-1.5370554611752885,9.895181050577296,-1.1427130588904442,4.485354222190979,-10.23879390878179,-6.707086716882713,-7.893691400962601
27795,7996.158752467902,-0.000105070285,-0.0004541374,0.0008931727,-7.544970003446786,5.472865845827456,-10.840028525062314,10.359780054566533,11.502560322799761,-2.713770834509738,9.707209131879129,-1.3806800801026151,3.8481410086180015,-9.92129375249684,-6.161405437628216,-6.201635404484295
27800,7996.158752467902,-0.00017930414,-0.0005231514,0.00094965467,-8.505076060066923,5.79227588464839,-9.95976082849078,11.382933825020505,10.70710008965415,-4.639195440234137,9.338540382416316,-1.5469840548953693,3.1016304295127677,-9.61567207943691,-5.519051578261948,-4.409968001602285
27805,7996.158752467902,-0.00020175631,-0.00057249574,0.0009058587,-8.461070315827666,5.861248507624098,-8.374874090384342,11.565241482456965,10.051170560534219,-7.12063805615238,8.837529017090194,-1.660144822484221,2.282223738956561,-9.340974343373237,-4.81893429706042,-2.694005008646674
27810,7996.158752467902,-0.00019569819,-0.0005774881,0.000749632,-7.411576696705078,5.640203956093885,-6.450462844096851,10.839336677711596,9.609568961891627,-9.707362640143248,8.254528936051859,-1.732417297769211,1.429331838968353,-9.081562921370427,-4.084015292714408,-1.1788001449729575
27815,7996.158752467902,-0.00017198558,-0.0005079697,0.0005088704,-5.665484275020271,5.147900592601147,-4.666732412069482,9.412005870972985,9.375655477776656,-11.915083233023175,7.63523971676702,-1.7662032348321413,0.5782328067727189,-8.78103549791209,-3.324012419269363,0.09628879746942243
27820,7996.158752467902,-0.0001412144,-0.00034267368,0.0002444783,-3.5339682742477354,4.405875851814855,-3.370039113685867,7.476118887762626,9.317357986549899,-13.449872740428717,7.015248552461773,-1.7541911156600003,-0.2443459231725159,-8.356672941288855,-2.5357017029041318,1.1569637893209788
27825,7996.158752467902,-0.000112381604,-9.383869e-05,1.6049717e-05,-1.1536448893156086,3.522614445486326,-2.659469858515454,5.0670268218371195,9.299410798124155,-14.275848156213058,6.4171434558252,-1.684123520929938,-1.0205327296096973,-7.729798741871638,-1.704560497748841,2.048556566917067
27830,7996.158752467902,-8.2553976e-05,0.00019015439,-0.00014726356,1.4106187456865258,2.812396633096725,-2.4726343559209774,2.1978474861669213,8.982350713848701,-14.495367766568805,5.85010560689486,-1.5471517868441191,-1.738219981689638,-6.857845186852647,-0.8142538598499387,2.7989281172578546
27835,7996.158752467902,-3.080148e-05,0.00044584376,-0.00024738762,4.038058363949977,2.736985206434766,-2.780702285178937,-0.9949224125677747,7.906139656465895,-14.140131164703991,5.3108368982434255,-1.3462600105426867,-2.387153288706343,-5.753246506430663,0.1364766049532618,3.400692706214794
27840,7996.158752467902,5.8012323e-05,0.00062291836,-0.00029390797,6.599149457100005,3.6695373934398248,-3.671972748999484,-4.303789915562639,5.747049159669762,-13.09035616356762,4.785199673381132,-1.1007938093839806,-2.956665531477795,-4.479832363292792,1.1175487671112045,3.8117006554568422
27845,7996.158752467902,0.00014832008,0.0007092193,-0.00028152924,9.014858120420405,5.710067473080855,-5.135489747271583,-7.537549243963627,2.5053328730511613,-11.306218355477387,4.251173499710123,-0.8450634353553363,-3.4360953968501624,-3.127755450433745,2.063004752196778,3.9705095106512083
27850,7996.158752467902,0.00017932669,0.0007139446,-0.00019904254,11.17863074155424,8.667704647616045,-6.811791749483323,-10.480110576354686,-1.498983008691364,-9.098823966281852,3.6832283018743253,-0.6212683040698943,-3.8172113969634145,-1.7810212043256461,2.885888305013853,3.820532975096466
27855,7996.158752467902,0.00013233867,0.0006337873,-5.19661e-05,12.910001090765157,12.089500665917438,-8.187036032833507,-12.869464386309318,-5.695450517609797,-6.956783680679869,3.056729653341309,-0.46836562576711405,-4.097247233156252,-0.49653893758628587,3.5076572865941698,3.333772280446463
27860,7996.158752467902,2.3633222e-05,0.00046239368,0.0001415769,14.02997932549,15.300346188136178,-8.933811313892457,-14.478415387681906,-9.340833251541703,-5.2192467128851,2.3515826359148115,-0.41015586451751407,-4.281729700633461,0.697581191954975,3.883984615896682,2.5274928668843115
27865,7996.158752467902,-0.00012848206,0.00021098202,0.0003627826,14.431206202728514,17.5782948771138,-8.927591654247898,-15.177709887672986,-11.710064492416494,-4.063320792056365,1.5552221375769224,-0.4469596156000306,-4.385963422952356,1.792009646626263,4.0120711459762814,1.4695814761727868
27870,7996.158752467902,-0.0002947165,-9.5460164e-05,0.00058048737,14.099812753572348,18.419322285428205,-8.140381196944452,-14.94723123438163,-12.352130534792016,-3.60191854848559,0.6646385906137509,-0.5540235557296223,-4.433425727038722,2.7835084980182163,3.9201736837726484,0.2684307751116628
27875,7996.158752467902,-0.0004302536,-0.00042739097,0.00074463524,13.119975722032116,17.691717629646444,-6.6547742033958786,-13.866097699802793,-11.219012410917278,-3.850584207162645,-0.3134159638207423,-0.6870292989065316,-4.450533717016099,3.6602669467591165,3.6476660505445606,-0.9514026462207332
27880,7996.158752467902,-0.0004999294,-0.0007511373,0.00080767256,11.640583632471255,15.631200100970021,-4.683864147823929,-12.061186871698027,-8.627057841752324,-4.687827722560505,-1.3644770575115472,-0.7925537289525204,-4.459889526759382,4.385809321803938,3.2217532676163527,-2.0757133416123454
27885,7996.158752467902,-0.00050032133,-0.0010258532,0.0007571956,9.831442765659752,12.705326798770258,-2.4975295100207733,-9.65112968394098,-5.090977251135703,-5.9184762560452855,-2.469920332022892,-0.8194688332046312,-4.4750810385924895,4.8903363875322645,2.6384608745152063,-3.0162076685015102
27890,7996.158752467902,-0.00045810392,-0.0012043384,0.0006328246,7.88493558515723,9.404332669282592,-0.3452428421128717,-6.752457493579836,-1.1033427568243517,-7.346766250177057,-3.6101440312482085,-0.7268821349612373,-4.499036012643358,5.078395235239262,1.8592341102353231,-3.716249233388729
27895,7996.158752467902,-0.00041317806,-0.001246221,0.0004986284,6.038306537449108,6.0769225444873145,1.5686340946508275,-3.5237724198506957,3.015439951597001,-8.792298555910708,-4.765934431823123,-0.4870755427005169,-4.5259330693773725,4.852129489889015,0.828054506172978,-4.157696930037264
27900,7996.158752467902,-0.000397665,-0.0011376793,0.0003898819,4.567096071333372,2.890855658619258,3.1148762116012794,-0.188087040673242,7.126495401710773,-10.104743413829027,-5.918148244745251,-0.08539186452301184,-4.545338460288206,4.139867913925452,-0.4986174799073495,-4.372088484815822
27905,7996.158752467902,-0.00041621987,-0.0009022539,0.00029731495,3.7293509976599406,-0.08720140034536417,4.2836868312392316,2.9998960963583015,11.16096972621853,-11.198970201074154,-7.046850688595012,0.48014622267337526,-4.54676760803008,2.9183322961924247,-2.1205729830239735,-4.44524283720289
27910,7996.158752467902,-0.0004392057,-0.00059074094,0.00019472309,3.6680558813251363,-2.7562912192425557,5.164272111286176,5.835291674187631,14.962127116080586,-12.051338845902084,-8.130738507562937,1.1983946043020302,-4.523349779745643,1.2281199153674658,-3.970888778296737,-4.4968771644048955
27915,7996.158752467902,-0.00042171546,-0.00025413165,6.1240884e-05,4.366583520998693,-4.909737631982423,5.853115035465147,8.188773173593097,18.214316353021054,-12.659442928575974,-9.147326038313192,2.044610770810414,-4.473553766169373,-0.8073013931700137,-5.915847441205641,-4.627412111177864
27920,7996.158752467902,-0.00032771978,8.355206e-05,-0.00011050549,5.712820801979552,-6.28219407139666,6.392453989141781,9.929731900310603,20.52435362336945,-13.039273772608738,-10.074075651897171,2.98116392271013,-4.400485141819304,-2.967747871580463,-7.789981820062617,-4.85998902611714
27925,7996.158752467902,-0.00014128268,0.00042731018,-0.0003051225,7.543662195429653,-6.62806161982924,6.77559361782593,10.916481829185418,21.549688500782572,-13.239112389644976,-10.890434421906345,3.9597344972808974,-4.308985564430116,-4.968980597781587,-9.44801975963719,-5.134789447350662
27930,7996.158752467902,0.00012316383,0.0007816956,-0.00049009715,9.606054341861757,-5.787813517099566,6.947085150063198,11.129095002832212,21.09008652141455,-13.281890150195924,-11.580136488157247,4.924616642440105,-4.201579165057267,-6.554283694078728,-10.793547921372465,-5.370910000805046
27935,7996.158752467902,0.00041661502,0.0011197199,-0.0006382916,11.554733391419301,-3.8066748273941604,6.754291902838726,10.756900255369434,19.19942140898747,-13.056372721224715,-12.132763818046467,5.817082218736777,-4.075170189702333,-7.5781407580636335,-11.776487524437925,-5.530043195750797
27940,7996.158752467902,0.00067505613,0.0013851016,-0.0007346592,13.03481160180775,-1.0778457925571976,5.923619617872159,10.12533583037413,16.31531449618086,-12.290410405526874,-12.543731193420196,6.58165312392348,-3.9205624187432866,-8.01568724497901,-12.385780699469704,-5.619940463896957
27945,7996.158752467902,0.0008502288,0.0015259468,-0.0007574406,13.765125584731443,1.696333175894253,4.1593558955832695,9.563297517162322,13.212776515996842,-10.690644575246498,-12.812708668605435,7.174436449566293,-3.7258467780100935,-7.914985223453365,-12.650205223797915,-5.650158070882344
27950,7996.158752467902,0.0009276444,0.0015271739,-0.00066784833,13.592368758924867,3.8053450533970317,1.3511954024620199,9.296755973771106,10.693470847104608,-8.18531404633558,-12.941301500444776,7.5715285942443185,-3.4826382157096694,-7.347094057271713,-12.637003687532797,-5.5905367162482
27955,7996.158752467902,0.00093224965,0.0014137686,-0.00043289625,12.562388532846974,4.822608855481675,-2.259849606470686,9.350363381637464,9.276756491898416,-5.093925831852587,-12.931204203754557,7.774181368005978,-3.1922114872776026,-6.380818695710511,-12.44020557154954,-5.361307034603262
27960,7996.158752467902,0.00091612065,0.0012247734,-5.7337624e-05,10.948776706748628,4.631763033486648,-6.083908126758194,9.51084629523513,9.154828212555733,-2.1047637113574247,-12.783587395509155,7.808536999912667,-2.868433427885832,-5.075306538723632,-12.16178694952259,-4.850188520790245
27965,7996.158752467902,0.00092289335,0.0009852025,0.0004036017,9.123514121133788,3.274323791303331,-9.347698077628172,9.452588609188123,10.329444447605786,-0.08024288017482695,-12.499111813736842,7.7204214871127075,-2.536474970931379,-3.476261816888103,-11.890848458921482,-3.9428779286632123
27970,7996.158752467902,0.0009562559,0.0007033501,0.00085360056,7.327691687042838,0.8573185495166481,-11.364499710452524,8.965374584172704,12.691468284550234,0.24985800872676212,-12.07706611745746,7.567006891597066,-2.2286157596152796,-1.6152708386927745,-11.68245214702847,-2.564036367747168
27975,7996.158752467902,0.0009826887,0.00038306497,0.0011840662,5.535881864484631,-2.4036875497134957,-11.804951518900939,8.102014031517061,15.96934996203827,-1.3972286524203437,-11.512645732927947,7.407214226583255,-1.9790491751353718,0.47547916142212054,-11.53953498655983,-0.726064467997777
27980,7996.158752467902,0.0009655985,3.138868e-05,0.0013162548,3.5416802786832084,-6.130479325266052,-10.79238745385968,7.119413638081197,19.67995507559118,-4.737196021187591,-10.793635268721143,7.292859292512821,-1.8185230560610242,2.7332705954248073,-11.408993005196407,1.4408129256129998
27985,7996.158752467902,0.0008907519,-0.00033713618,0.0012376062,1.1889103035256356,-9.835188676619865,-8.716332145822467,6.262786824322634,23.209286443901682,-9.139701559037317,-9.89961789812153,7.262305463808024,-1.7690227406108923,5.048650028496746,-11.203061505785168,3.7177629623633495
27990,7996.158752467902,0.00076600787,-0.0006926477,0.0010084362,-1.4597499456384586,-13.040937093074167,-5.957102008630987,5.583334151350588,25.973591932093576,-13.991279630750757,-8.806419639002367,7.33728953170621,-1.8392340572443961,7.283564510878757,-10.83660290254602,5.880322485763325
27995,7996.158752467902,0.000621951,-0.0009924725,0.0007302679,-4.1372076669020945,-15.393767350180855,-2.780791770610027,4.935755712988169,27.554609937374877,-18.87066079647771,-7.496549355215419,7.52231903792026,-2.021617806674697,9.29873095094063,-10.249819663932158,7.7657773274635895
28000,7996.158752467902,0.0005110879,-0.0011878202,0.0004944506,-6.52408605141215,-16.72850785684058,0.6180094623109325,4.134983143143306,27.757397586663323,-23.517344539544826,-5.9734465004876505,7.805722187111408,-2.2914590755661655,10.963279076567964,-9.401270194026893,9.283501309074788
28005,7996.158752467902,0.000484378,-0.0012390105,0.00034371013,-8.406728523749615,-17.045781195515143,4.056282557900398,3.126215031865116,26.56594314203703,-27.751134464419867,-4.2728598095855235,8.162406057481439,-2.608521914034866,12.154102876498477,-8.249226139789698,10.396081125901397
28010,7996.158752467902,0.0005613206,-0.0011446204,0.00026411118,-9.730480662295003,-16.41632287721076,7.313388410028405,2.0318069832517773,24.04290947449755,-31.403524243001765,-2.4624570991000185,8.558853939378519,-2.922340775808919,12.76186027930072,-6.752098693269088,11.10518382314985
28015,7996.158752467902,0.0007227637,-0.0009487151,0.00020262906,-10.536203220452869,-14.912900774399887,10.093871491455925,1.0507587359987278,20.29115067118964,-34.26375310265753,-0.6265136854563291,8.959848047568903,-3.18084269967025,12.712687990358791,-4.904756054268089,11.443431641738421
28020,7996.158752467902,0.0009280519,-0.0007102911,9.870765e-05,-10.861067827931826,-12.626803787492818,12.059177916108151,0.30641564784474573,15.517859061339367,-36.08684954737869,1.1566480822293412,9.334980327206813,-3.339297593340091,11.998733979100333,-2.7926940191578042,11.459676615456551
28025,7996.158752467902,0.00113235,-0.0004740644,-7.912588e-05,-10.69766788047388,-9.706617213853306,12.92611823427475,-0.2234765040540756,10.08912228482023,-36.66473806748577,2.8315256105633777,9.662747299073184,-3.3658832403069416,10.690348662206642,-0.6119107785639217,11.197210432815332
