r (A),g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,S_i_Li-F,Average_SCL,SCL_BC
3.093540437428714,0.49054547987018904,0.1793679926674333,0.5161504700361956,0.7541350443207601,3.434929909098124,3.28553
3.09867920891946,0.4898076295903401,0.17996660748550092,0.5139280496940781,0.7541350443207601,3.434929909098124,3.28553
3.103817980410205,0.4890697793104913,0.18056522230356853,0.5120855062717606,0.7541350443207601,3.434929909098124,3.28553
3.1089567519009504,0.4883319290306423,0.18116383712163614,0.510243446710043,0.7541350443207601,3.434929909098124,3.28553
3.114095523391696,0.4875940787507935,0.18176245193970375,0.5084013871483255,0.7541350443207601,3.434929909098124,3.28553
3.119234294882441,0.48685622847094456,0.18236106675777136,0.5065593275866076,0.7541350443207601,3.434929909098124,3.28553
3.1243730663731863,0.4861183781910957,0.18295968157583897,0.50471726802489,0.7541350443207601,3.434929909098124,3.28553
3.129511837863932,0.48538052791124675,0.18355829639390658,0.5028752084631724,0.7541350443207601,3.434929909098124,3.28553
3.134650609354677,0.48464267763139796,0.1841569112119742,0.5010331489014548,0.7541350443207601,3.434929909098124,3.28553
3.1397893808454227,0.483904827351549,0.1847555260300418,0.499191089339737,0.7541350443207601,3.434929909098124,3.28553
3.144928152336168,0.4831669770717002,0.18535414084810942,0.4973490297780195,0.7541350443207601,3.434929909098124,3.28553
3.150066923826913,0.4824291267918511,0.18595275566617703,0.49550697021630175,0.7541350443207601,3.434929909098124,3.28553
3.1552056953176586,0.4816912765120024,0.18655137048424464,0.4936649106545841,0.7541350443207601,3.434929909098124,3.28553
3.160344466808404,0.4809534262321534,0.18714998530231225,0.4918228510928664,0.7541350443207601,3.434929909098124,3.28553
3.1654832382991493,0.48021557595230463,0.18774860012037986,0.4899807915311488,0.7541350443207601,3.434929909098124,3.28553
3.170622009789895,0.47947772567245567,0.18834721493844747,0.4881387319694311,0.7541350443207601,3.434929909098124,3.28553
3.17576078128064,0.4787398753926069,0.18894582975651508,0.48629667240771357,0.7541350443207601,3.434929909098124,3.28553
3.1808995527713857,0.4780020251127578,0.1895444445745827,0.4844546128459959,0.7541350443207601,3.434929909098124,3.28553
3.186038324262131,0.47726417483290906,0.1901430593926503,0.4827985106792019,0.7541350443207601,3.434929909098124,3.28553
3.1911770957528764,0.4765263245530601,0.19074167421071792,0.48124827250619095,0.7541350443207601,3.434929909098124,3.28553
3.1963158672436216,0.4757884742732113,0.19134028902878553,0.47969803433318026,0.7541350443207601,3.434929909098124,3.28553
3.201454638734367,0.47505062399336234,0.19193890384685314,0.4781477961601693,0.7541350443207601,3.434929909098124,3.28553
3.2065934102251124,0.47431277371351355,0.19253751866492075,0.47659755798715864,0.7541350443207601,3.434929909098124,3.28553
3.211732181715858,0.4735749234336646,0.19313613348298836,0.4750473198141477,0.7541350443207601,3.434929909098124,3.28553
3.216870953206603,0.4728370731538157,0.19373474830105597,0.4734970816411369,0.7541350443207601,3.434929909098124,3.28553
3.2220097246973487,0.4720992228739668,0.19433336311912358,0.47194684346812604,0.7541350443207601,3.434929909098124,3.28553
3.227148496188094,0.47133960559341387,0.1949319779371912,0.4703966052951153,0.7541350443207601,3.434929909098124,3.28553
3.2322872676788394,0.470291592449957,0.1955305927552588,0.46884636712210437,0.7541350443207601,3.434929909098124,3.28553
3.2374260391695846,0.46924357930650007,0.19612920757332641,0.46729612894909367,0.7541350443207601,3.434929909098124,3.28553
3.24256481066033,0.4681955661630433,0.19672782239139402,0.46574589077608275,0.7541350443207601,3.434929909098124,3.28553
3.247703582151076,0.46714755301958644,0.19732643720946164,0.464195652603072,0.7541350443207601,3.434929909098124,3.28553
3.252842353641821,0.4660995398761296,0.19792505202752925,0.46264541443006113,0.7541350443207601,3.434929909098124,3.28553
3.257981125132566,0.46505152673267275,0.19852366684559686,0.4610951762570504,0.7541350443207601,3.434929909098124,3.28553
3.263119896623312,0.4640035135892158,0.19912228166366447,0.4595449380840394,0.7541350443207601,3.434929909098124,3.28553
3.268258668114057,0.46295550044575906,0.19972089648173208,0.4579946999110287,0.7541350443207601,3.434929909098124,3.28553
3.2733974396048025,0.46190748730230213,0.2003195112997997,0.4564444617380179,0.7541350443207601,3.434929909098124,3.28553
3.278536211095548,0.4608594741588453,0.20091812611786725,0.4548942235650071,0.7541350443207601,3.434929909098124,3.28553
3.283674982586293,0.4598114610153884,0.2015167409359349,0.45334398539199616,0.7541350443207601,3.434929909098124,3.28553
3.2888137540770384,0.45876344787193163,0.20211535575400252,0.45179374721898546,0.7541350443207601,3.434929909098124,3.28553
3.293952525567784,0.4577154347284747,0.20271397057207013,0.4502435090459745,0.7541350443207601,3.434929909098124,3.28553
3.299091297058529,0.45666742158501794,0.2033125853901377,0.4486932708729637,0.7541350443207601,3.434929909098124,3.28553
3.3042300685492747,0.455619408441561,0.20391120020820536,0.4470621586534942,0.7541350443207601,3.434929909098124,3.28553
3.30936884004002,0.4545713952981042,0.2045098150262729,0.444796538027723,0.7541350443207601,3.434929909098124,3.28553
3.314507611530765,0.45352338215464727,0.20510842984434055,0.4425309174019516,0.7541350443207601,3.434929909098124,3.28553
3.3196463830215106,0.4524753690111905,0.20570704466240813,0.4402652967761804,0.7541350443207601,3.434929909098124,3.28553
3.324785154512256,0.4514273558677336,0.2063056594804758,0.437999676150409,0.7541350443207601,3.434929909098124,3.28553
3.3299239260030014,0.4503793427242768,0.20690427429854336,0.43573405552463773,0.7541350443207601,3.434929909098124,3.28553
3.335062697493747,0.4493313295808199,0.207502889116611,0.43346843489886633,0.7541350443207601,3.434929909098124,3.28553
3.340201468984492,0.448283316437363,0.20810150393467858,0.43120281427309515,0.7541350443207601,3.434929909098124,3.28553
3.3453402404752377,0.44723530329390615,0.20870011875274624,0.4289371936473237,0.7541350443207601,3.434929909098124,3.28553
3.350479011965983,0.44618729015044933,0.2092987335708138,0.4266715730215525,0.7541350443207601,3.434929909098124,3.28553
3.3556177834567285,0.44513927700699246,0.20989734838888144,0.4244059523957811,0.7541350443207601,3.434929909098124,3.28553
3.3607565549474736,0.4440912638635356,0.21049596320694902,0.4221403317700099,0.7541350443207601,3.434929909098124,3.28553
3.365895326438219,0.4430432507200788,0.21109457802501666,0.4198747111442385,0.7541350443207601,3.434929909098124,3.28553
3.3710340979289644,0.4419952375766219,0.21169319284308424,0.41760909051846734,0.7541350443207601,3.434929909098124,3.28553
3.37617286941971,0.44094722443316503,0.21229180766115188,0.415343469892696,0.7541350443207601,3.434929909098124,3.28553
3.381311640910455,0.4393863178247706,0.21289042247921947,0.4130778492669247,0.7541350443207601,3.434929909098124,3.28553
3.3864504124012007,0.43761580608138406,0.2134890372972871,0.4108122286411533,0.7541350443207601,3.434929909098124,3.28553
3.391589183891946,0.4358452943379976,0.2140876521153547,0.4085466080153821,0.7541350443207601,3.434929909098124,3.28553
3.3967279553826915,0.434074782594611,0.21468626693342233,0.4062809873896106,0.7541350443207601,3.434929909098124,3.28553
3.4018667268734366,0.43230427085122447,0.2152848817514899,0.404332343052923,0.7541350443207601,3.434929909098124,3.28553
3.407005498364182,0.430533759107838,0.21588349656955755,0.402447651244738,0.7541350443207601,3.434929909098124,3.28553
3.412144269854928,0.4287632473644515,0.21648211138762513,0.40056295943655323,0.7541350443207601,3.434929909098124,3.28553
3.417283041345673,0.4269927356210649,0.21708072620569277,0.3986782676283683,0.7541350443207601,3.434929909098124,3.28553
3.422421812836418,0.42522222387767844,0.21767934102376035,0.3967935758201835,0.7541350443207601,3.434929909098124,3.28553
3.427560584327164,0.42345171213429184,0.218277955841828,0.39490888401199853,0.7541350443207601,3.434929909098124,3.28553
3.432699355817909,0.4216812003909054,0.21887657065989558,0.3930241922038137,0.7541350443207601,3.434929909098124,3.28553
3.4378381273086545,0.4199106886475188,0.2194751854779632,0.39113950039562884,0.7541350443207601,3.434929909098124,3.28553
3.4429768987994,0.4181401769041323,0.2200738002960308,0.389254808587444,0.7541350443207601,3.434929909098124,3.28553
3.448115670290145,0.4163696651607457,0.22067241511409844,0.387370116779259,0.7541350443207601,3.434929909098124,3.28553
3.4532544417808904,0.41459915341735926,0.22127102993216602,0.3854854249710742,0.7541350443207601,3.434929909098124,3.28553
3.458393213271636,0.41282864167397265,0.22186964475023366,0.38360073316288923,0.7541350443207601,3.434929909098124,3.28553
3.463531984762381,0.4110581299305862,0.22246825956830124,0.3817160413547044,0.7541350443207601,3.434929909098124,3.28553
3.4686707562531267,0.4092876181871996,0.22306687438636888,0.37983134954651937,0.7541350443207601,3.434929909098124,3.28553
3.473809527743872,0.4075171064438132,0.22366548920443646,0.37794665773833463,0.7541350443207601,3.434929909098124,3.28553
3.478948299234617,0.4057465947004265,0.2242641040225041,0.3760619659301496,0.7541350443207601,3.434929909098124,3.28553
3.4840870707253626,0.40397608295704013,0.22486271884057168,0.3741772741219648,0.7541350443207601,3.434929909098124,3.28553
3.489225842216108,0.402397840711225,0.22546133365863932,0.3722925823137798,0.7541350443207601,3.434929909098124,3.28553
3.4943646137068534,0.4011304809106585,0.22675346372839134,0.370407890505595,0.7541350443207601,3.434929909098124,3.28553
3.499503385197599,0.39986312111009203,0.22861031914777713,0.3685231986974101,0.7541350443207601,3.434929909098124,3.28553
3.504642156688344,0.39859576130952556,0.2304671745671628,0.3666385068892253,0.7541350443207601,3.434929909098124,3.28553
3.5097809281790893,0.39732840150895915,0.23232402998654844,0.36486931747469536,0.7541350443207601,3.434929909098124,3.28553
3.514919699669835,0.39606104170839257,0.23418088540593424,0.3634926141232045,0.7541350443207601,3.434929909098124,3.28553
3.52005847116058,0.39479368190782627,0.23603774082531992,0.3621159107717137,0.7541350443207601,3.434929909098124,3.28553
3.5251972426513256,0.39352632210725963,0.2378945962447057,0.36073920742022275,0.7541350443207601,3.434929909098124,3.28553
3.5303360141420708,0.3922589623066932,0.2397514516640914,0.35936250406873194,0.7541350443207601,3.434929909098124,3.28553
3.5354747856328164,0.39099160250612663,0.2416083070834772,0.35798580071724106,0.7541350443207601,3.434929909098124,3.28553
3.540613557123561,0.3897242427055603,0.24346516250286288,0.3566090973657503,0.7541350443207601,3.434929909098124,3.28553
3.545752328614307,0.38845688290499375,0.24532201792224867,0.35523239401425943,0.7541350443207601,3.434929909098124,3.28553
3.5508911001050523,0.38718952310442734,0.24717887334163435,0.3538556906627686,0.7541350443207601,3.434929909098124,3.28553
3.556029871595798,0.3859221633038608,0.24903572876102015,0.35247898731127775,0.7541350443207601,3.434929909098124,3.28553
3.561168643086543,0.3846548035032943,0.25089258418040583,0.35110228395978693,0.7541350443207601,3.434929909098124,3.28553
3.5663074145772886,0.3833874437027278,0.2527494395997916,0.349725580608296,0.7541350443207601,3.434929909098124,3.28553
3.5714461860680338,0.3821200839021613,0.25460629501917725,0.3483488772568053,0.7541350443207601,3.434929909098124,3.28553
3.57658495755878,0.3808527241015949,0.2564631504385631,0.3469721739053143,0.7541350443207601,3.434929909098124,3.28553
3.5817237290495245,0.37958536430102835,0.25832000585794873,0.3455954705538236,0.7541350443207601,3.434929909098124,3.28553
3.58686250054027,0.37831800450046194,0.2601768612773345,0.3442187672023327,0.7541350443207601,3.434929909098124,3.28553
3.5920012720310157,0.37705064469989547,0.2620337166967202,0.34284206385084187,0.7541350443207601,3.434929909098124,3.28553
3.597140043521761,0.3757832848993289,0.266172182329257,0.341465360499351,0.7541350443207601,3.434929909098124,3.28553
3.602278815012506,0.3745159250987625,0.2717795908497864,0.3400886571478603,0.7541350443207601,3.434929909098124,3.28553
3.607417586503252,0.37324856529819594,0.2773869993703164,0.33871195379636926,0.7541350443207601,3.434929909098124,3.28553
3.6125563579939968,0.37198120549762953,0.28299440789084584,0.33733525044487855,0.7541350443207601,3.434929909098124,3.28553
3.6176951294847424,0.370713845697063,0.2886018164113758,0.33595854709338757,0.7541350443207601,3.434929909098124,3.28553
3.622833900975488,0.3694464858964966,0.29420922493190527,0.3345818437418968,0.7541350443207601,3.434929909098124,3.28553
3.627972672466233,0.36817912609593006,0.2998166334524352,0.33320514039040594,0.7541350443207601,3.434929909098124,3.28553
3.6331114439569774,0.36691176629536365,0.30542404197296463,0.3318284370389151,0.7541350443207601,3.434929909098124,3.28553
3.638250215447724,0.36564440649479707,0.3110314504934947,0.33053616701452626,0.7541350443207601,3.434929909098124,3.28553
3.643388986938469,0.36437704669423066,0.31663885901402405,0.32944201620664265,0.7541350443207601,3.434929909098124,3.28553
3.648527758429215,0.36310968689366413,0.31936148683109,0.32834786539875904,0.7541350443207601,3.434929909098124,3.28553
3.65366652991996,0.3615857316136426,0.32043962853166225,0.32725371459087543,0.7541350443207601,3.434929909098124,3.28553
3.658805301410706,0.36000000269402116,0.32151777023223466,0.3261595637829918,0.7541350443207601,3.434929909098124,3.28553
3.6639440729014505,0.3584142737743999,0.32259591193280684,0.32506541297510827,0.7541350443207601,3.434929909098124,3.28553
3.669082844392196,0.3568285448547784,0.3236740536333792,0.3239712621672246,0.7541350443207601,3.434929909098124,3.28553
3.674221615882941,0.3552428159351571,0.32475219533395144,0.32287711135934105,0.7541350443207601,3.434929909098124,3.28553
3.679360387373687,0.35365708701553566,0.3258303370345237,0.3217829605514574,0.7541350443207601,3.434929909098124,3.28553
3.684499158864432,0.35207135809591433,0.326908478735096,0.32068880974357383,0.7541350443207601,3.434929909098124,3.28553
3.6896379303551776,0.3504856291762929,0.3279866204356683,0.3195946589356901,0.7541350443207601,3.434929909098124,3.28553
3.6947767018459223,0.34889990025667156,0.32906476213624053,0.3185005081278066,0.7541350443207601,3.434929909098124,3.28553
3.699915473336669,0.3473141713370501,0.3301429038368129,0.31740635731992295,0.7541350443207601,3.434929909098124,3.28553
3.7050542448274135,0.34572844241742884,0.3312210455373851,0.3163122065120394,0.7541350443207601,3.434929909098124,3.28553
3.710193016318159,0.3441427134978073,0.3322991872379575,0.31521805570415573,0.7541350443207601,3.434929909098124,3.28553
3.715331787808904,0.34255698457818606,0.33337732893852967,0.3141239048962721,0.7541350443207601,3.434929909098124,3.28553
3.72047055929965,0.34097125565856456,0.33445547063910197,0.3130297540883885,0.7541350443207601,3.434929909098124,3.28553
3.725609330790395,0.3393855267389433,0.3355336123396742,0.3119356032805049,0.7541350443207601,3.434929909098124,3.28553
3.7307481022811406,0.3377997978193219,0.3366117540402465,0.3108414524726213,0.7541350443207601,3.434929909098124,3.28553
3.7358868737718858,0.3362140688997005,0.3376898957408188,0.30974730166473774,0.7541350443207601,3.434929909098124,3.28553
3.741025645262632,0.3346283399800791,0.3387680374413911,0.30865315085685413,0.7541350443207601,3.434929909098124,3.28553
3.746164416753377,0.3330426110604578,0.33984617914196336,0.3075590000489705,0.7541350443207601,3.434929909098124,3.28553
3.751303188244122,0.33145688214083635,0.3409243208425357,0.3064648492410869,0.0715003576667478,3.434929909098124,3.28553
3.7564419597348673,0.3298711532212151,0.342002462543108,0.3053706984332033,0.0715003576667478,3.434929909098124,3.28553
3.761580731225613,0.3282854243015936,0.34308060424368025,0.30427654762531964,0.0715003576667478,3.434929909098124,3.28553
3.766719502716358,0.32669969538197224,0.34415874594425244,0.3031823968174361,0.0715003576667478,3.434929909098124,3.28553
3.771858274207104,0.3251139664623508,0.34523688764482485,0.3020882460095524,0.0715003576667478,3.434929909098124,3.28553
3.7769970456978488,0.32353775850515304,0.34631502934539704,0.3009940952016689,0.0715003576667478,3.434929909098124,3.28553
3.7821358171885935,0.3220136924215168,0.3473931710459693,0.29998401013892406,0.0715003576667478,3.434929909098124,3.28553
3.78727458867934,0.32048962633788064,0.3484713127465416,0.2990511218170202,0.0715003576667478,3.434929909098124,3.28553
3.792413360170085,0.3189655602542444,0.34954945444711394,0.2981182334951163,0.0715003576667478,3.434929909098124,3.28553
3.7975521316608303,0.31744149417060824,0.3506275961476862,0.2971853451732125,0.0715003576667478,3.434929909098124,3.28553
3.802690903151576,0.315917428086972,0.3517057378482585,0.2962524568513085,0.0715003576667478,3.434929909098124,3.28553
3.807829674642321,0.31439336200333584,0.3527838795488307,0.29531956852940466,0.0715003576667478,3.434929909098124,3.28553
3.812968446133066,0.31286929591969953,0.3538620212494031,0.29438668020750075,0.0715003576667478,3.434929909098124,3.28553
3.818107217623812,0.31134522983606344,0.3549401629499753,0.29345379188559695,0.0715003576667478,3.434929909098124,3.28553
3.823245989114557,0.30982116375242713,0.3560183046505476,0.292520903563693,0.0715003576667478,3.434929909098124,3.28553
3.8283847606053034,0.308297097668791,0.3570964463511198,0.2915880152417891,0.0715003576667478,3.434929909098124,3.28553
3.833523532096048,0.3067730315851547,0.3581745880516923,0.29065512691988526,0.0715003576667478,3.434929909098124,3.28553
3.838662303586793,0.3052489655015186,0.35925272975226435,0.2897222385979814,0.0715003576667478,3.434929909098124,3.28553
3.843801075077539,0.3037248994178823,0.3603308714528367,0.28878935027607744,0.0715003576667478,3.434929909098124,3.28553
3.848939846568284,0.30220083333424613,0.36140901315340895,0.28785646195417364,0.0715003576667478,3.434929909098124,3.28553
3.8540786180590296,0.3006767672506099,0.3624871548539813,0.2869235736322697,0.0715003576667478,3.434929909098124,3.28553
3.859217389549775,0.29915270116697373,0.36356529655455355,0.28599068531036587,0.0715003576667478,3.434929909098124,3.28553
3.86435616104052,0.2976286350833375,0.36464343825512585,0.2850577969884619,0.0715003576667478,3.434929909098124,3.28553
3.8694949325312655,0.2961045689997013,0.36572157995569815,0.2841249086665581,0.0715003576667478,3.434929909098124,3.28553
3.874633704022011,0.294580502916065,0.36679972165627045,0.2831920203446542,0.0715003576667478,3.434929909098124,3.28553
3.879772475512756,0.2930564368324289,0.3678778633568427,0.2822591320227503,0.0715003576667478,3.434929909098124,3.28553
3.884911247003502,0.29162444712891594,0.36895600505741505,0.2813262437008464,0.0715003576667478,3.434929909098124,3.28553
3.890050018494247,0.2909888983862544,0.37003414675798735,0.28039335537894255,0.0715003576667478,3.434929909098124,3.28553
3.8951887899849926,0.2903533496435928,0.3711122884585596,0.27946046705703864,0.0715003576667478,3.434929909098124,3.28553
3.900327561475738,0.28971780090093124,0.3721904301591319,0.2785275787351348,0.0715003576667478,3.434929909098124,3.28553
3.9054663329664834,0.28908225215826966,0.3732685718597041,0.27759469041323087,0.0715003576667478,3.434929909098124,3.28553
3.910605104457229,0.2884467034156081,0.3743467135602764,0.2767309391166685,0.0715003576667478,3.434929909098124,3.28553
3.915743875947974,0.2878111546729465,0.3754248552608486,0.27638435768036196,0.0715003576667478,3.434929909098124,3.28553
3.9208826474387193,0.28717560593028496,0.3765029969614209,0.27603777624405545,0.0715003576667478,3.434929909098124,3.28553
3.926021418929465,0.2865400571876234,0.3775811386619933,0.27569119480774884,0.0715003576667478,3.434929909098124,3.28553
3.93116019042021,0.28590450844496185,0.3786592803625655,0.27534461337144234,0.0715003576667478,3.434929909098124,3.28553
3.936298961910956,0.28526895970230026,0.3797374220631378,0.27499803193513583,0.0715003576667478,3.434929909098124,3.28553
3.941437733401701,0.2846334109596387,0.38081556376371006,0.2746514504988293,0.0715003576667478,3.434929909098124,3.28553
3.9465765048924464,0.2839978622169771,0.3818937054642824,0.2743048690625227,0.0715003576667478,3.434929909098124,3.28553
3.951715276383192,0.28336231347431556,0.38297184716485466,0.2739582876262162,0.0715003576667478,3.434929909098124,3.28553
3.9568540478739367,0.28272676473165403,0.38404998886542696,0.2736117061899097,0.0715003576667478,3.434929909098124,3.28553
3.9619928193646814,0.28209121598899245,0.38512813056599915,0.2732651247536031,0.0715003576667478,3.434929909098124,3.28553
3.967131590855427,0.28145566724633087,0.3862062722665714,0.2729185433172966,0.0715003576667478,3.434929909098124,3.28553
3.972270362346173,0.2808201185036693,0.38728441396714375,0.27257196188099003,0.0715003576667478,3.434929909098124,3.28553
3.977409133836918,0.28018456976100775,0.388362555667716,0.27222538044468353,0.0715003576667478,3.434929909098124,3.28553
3.982547905327664,0.2795490210183461,0.3894406973682883,0.27187879900837697,0.0715003576667478,3.434929909098124,3.28553
3.987686676818409,0.27891347227568464,0.3905188390688606,0.27153221757207047,0.0715003576667478,3.434929909098124,3.28553
3.9928254483091545,0.278277923533023,0.3915969807694329,0.2711856361357639,0.0715003576667478,3.434929909098124,3.28553
3.9979642197999,0.27764237479036147,0.39267512247000513,0.27083905469945735,0.0715003576667478,3.434929909098124,3.28553
4.003102991290645,0.2770068260476999,0.39375326417057743,0.27049247326315085,0.0715003576667478,3.434929909098124,3.28553
4.008241762781391,0.2763712773050383,0.3948314058711498,0.2701458918268443,0.0715003576667478,3.434929909098124,3.28553
4.013380534272136,0.27573572856237677,0.39590954757172203,0.2697993103905378,0.0715003576667478,3.434929909098124,3.28553
4.018519305762881,0.2751001798197152,0.3969876892722942,0.2694527289542312,0.0715003576667478,3.434929909098124,3.28553
4.023658077253627,0.2744646310770536,0.3979059837301773,0.26910614751792467,0.0715003576667478,3.434929909098124,3.28553
4.028796848744372,0.273829082334392,0.39867263994494906,0.2687595660816181,0.0715003576667478,3.434929909098124,3.28553
4.033935620235117,0.2731935335917305,0.3994392961597207,0.2684129846453116,0.0715003576667478,3.434929909098124,3.28553
4.039074391725863,0.2725579848490689,0.4002059523744924,0.2680664032090051,0.0715003576667478,3.434929909098124,3.28553
4.044213163216608,0.2719224361064073,0.4009726085892642,0.2677198217726985,0.0715003576667478,3.434929909098124,3.28553
4.049351934707354,0.27164152375685807,0.401739264804036,0.267373240336392,0.0715003576667478,3.434929909098124,3.28553
4.054490706198099,0.27138207011146565,0.4025059210188076,0.2670266589000855,0.0715003576667478,3.434929909098124,3.28553
4.059629477688844,0.27112261646607316,0.40327257723357923,0.2666800774637789,0.0715003576667478,3.434929909098124,3.28553
4.06476824917959,0.2708631628206807,0.40403923344835097,0.26633349602747236,0.0715003576667478,3.434929909098124,3.28553
4.069907020670335,0.2706037091752882,0.4048058896631227,0.2659869145911658,0.0715003576667478,3.434929909098124,3.28553
4.07504579216108,0.27034425552989577,0.4055725458778943,0.26564033315485935,0.0715003576667478,3.434929909098124,3.28553
4.080184563651826,0.2700848018845033,0.40633920209266616,0.26529375171855274,0.0715003576667478,3.434929909098124,3.28553
4.085323335142571,0.2698253482391108,0.40710585830743784,0.26494717028224624,0.0715003576667478,3.434929909098124,3.28553
4.090462106633317,0.2695658945937183,0.4078725145222096,0.2646005888459397,0.0715003576667478,3.434929909098124,3.28553
4.095600878124062,0.2693064409483259,0.4086391707369812,0.2642540074096332,0.0715003576667478,3.434929909098124,3.28553
4.100739649614807,0.2690469873029334,0.4094058269517529,0.2639074259733266,0.0715003576667478,3.434929909098124,3.28553
4.105878421105553,0.26878753365754093,0.41017248316652466,0.26356084453702006,0.0715003576667478,3.434929909098124,3.28553
4.111017192596298,0.26852808001214845,0.41093913938129634,0.26333676222794133,0.0715003576667478,3.434929909098124,3.28553
4.116155964087043,0.268268626366756,0.41170579559606796,0.2632372689450454,0.0715003576667478,3.434929909098124,3.28553
4.121294735577789,0.26800917272136354,0.4124724518108397,0.2631377756621495,0.0715003576667478,3.434929909098124,3.28553
4.126433507068534,0.26774971907597106,0.4132391080256115,0.26303828237925364,0.0715003576667478,3.434929909098124,3.28553
4.13157227855928,0.2674902654305786,0.4140057642403832,0.2629387890963577,0.0715003576667478,3.434929909098124,3.28553
4.136711050050025,0.26723081178518615,0.41477242045515483,0.2628392958134619,0.0715003576667478,3.434929909098124,3.28553
4.14184982154077,0.26697135813979367,0.41553907666992657,0.26273980253056595,0.0715003576667478,3.434929909098124,3.28553
4.146988593031516,0.2667119044944012,0.4163057328846983,0.26264030924767007,0.0715003576667478,3.434929909098124,3.28553
4.152127364522261,0.2664524508490087,0.41707238909947014,0.26254081596477413,0.0715003576667478,3.434929909098124,3.28553
4.157266136013006,0.2661929972036163,0.41783904531424165,0.26244132268187825,0.0715003576667478,3.434929909098124,3.28553
4.162404907503752,0.2659335435582238,0.41860570152901344,0.2623418293989824,0.0715003576667478,3.434929909098124,3.28553
4.167543678994497,0.2656740899128313,0.4193723577437851,0.2622423361160865,0.0715003576667478,3.434929909098124,3.28553
4.172682450485243,0.26541463626743883,0.42013901395855685,0.26214284283319056,0.0715003576667478,3.434929909098124,3.28553
4.177821221975988,0.2651551826220464,0.42090567017332847,0.2620433495502947,0.0715003576667478,3.434929909098124,3.28553
4.182959993466733,0.2648957289766539,0.42167232638810026,0.2619438562673988,0.0715003576667478,3.434929909098124,3.28553
4.188098764957479,0.26463627533126144,0.42243898260287194,0.26184436298450287,0.0715003576667478,3.434929909098124,3.28553
4.193237536448224,0.26437682168586896,0.4232056388176437,0.261744869701607,0.0715003576667478,3.434929909098124,3.28553
4.198376307938969,0.2641173680404765,0.4239722950324153,0.2616453764187111,0.0715003576667478,3.434929909098124,3.28553
4.203515079429715,0.263857914395084,0.4247389512471871,0.26154588313581517,0.0715003576667478,3.434929909098124,3.28553
4.20865385092046,0.26359846074969157,0.4255056074619588,0.2614463898529193,0.0715003576667478,3.434929909098124,3.28553
4.213792622411206,0.2633390071042991,0.4262722636767305,0.2613468965700234,0.0715003576667478,3.434929909098124,3.28553
4.218931393901951,0.2632963103249863,0.42703891989150217,0.2612474032871275,0.0715003576667478,3.434929909098124,3.28553
4.224070165392696,0.26338546188139766,0.42780557610627384,0.2611479100042316,0.0715003576667478,3.434929909098124,3.28553
4.229208936883442,0.263474613437809,0.4285722323210456,0.2610484167213357,0.0715003576667478,3.434929909098124,3.28553
4.234347708374187,0.26356376499422035,0.42933888853581736,0.2609489234384398,0.0715003576667478,3.434929909098124,3.28553
4.239486479864932,0.26365291655063167,0.43010554475058893,0.26084943015554396,0.0715003576667478,3.434929909098124,3.28553
4.244625251355678,0.26374206810704304,0.4308722009653607,0.260749936872648,0.0715003576667478,3.434929909098124,3.28553
4.249764022846423,0.26383121966345435,0.43163885718013245,0.2606504435897521,0.0715003576667478,3.434929909098124,3.28553
4.254902794337169,0.26392037121986567,0.4324055133949043,0.2605509503068562,0.0715003576667478,3.434929909098124,3.28553
4.260041565827914,0.26400952277627704,0.43317216960967586,0.26045145702396033,0.0715003576667478,3.434929909098124,3.28553
4.265180337318659,0.26409867433268835,0.43393882582444754,0.26035196374106445,0.0715003576667478,3.434929909098124,3.28553
4.270319108809405,0.2641878258890997,0.4347054820392193,0.26025247045816857,0.0715003576667478,3.434929909098124,3.28553
4.27545788030015,0.26427697744551104,0.435472138253991,0.26015297717527264,0.0715003576667478,3.434929909098124,3.28553
4.280596651790895,0.26436612900192236,0.43623879446876257,0.26005348389237676,0.0715003576667478,3.434929909098124,3.28553
4.285735423281641,0.2644552805583337,0.43700545068353436,0.2599539906094809,0.0715003576667478,3.434929909098124,3.28553
4.290874194772386,0.2645444321147451,0.4377721068983061,0.25985449732658494,0.0715003576667478,3.434929909098124,3.28553
4.296012966263132,0.2646335836711564,0.4385387631130778,0.25975500404368906,0.0715003576667478,3.434929909098124,3.28553
4.301151737753877,0.26472273522756773,0.43930541932784944,0.2596555107607932,0.0715003576667478,3.434929909098124,3.28553
4.306290509244622,0.26481188678397904,0.4400720755426212,0.25955601747789725,0.0715003576667478,3.434929909098124,3.28553
4.311429280735368,0.2649010383403904,0.44083873175739297,0.25945652419500137,0.0715003576667478,3.434929909098124,3.28553
4.316568052226113,0.2649901898968018,0.44160538797216464,0.2593570309121055,0.0715003576667478,3.434929909098124,3.28553
4.321706823716858,0.2650793414532131,0.4423720441869363,0.25925753762920956,0.0715003576667478,3.434929909098124,3.28553
4.326845595207604,0.2651684930096244,0.443138700401708,0.2591580443463137,0.0715003576667478,3.434929909098124,3.28553
4.331984366698349,0.2652576445660358,0.44390535661647973,0.2590585510634178,0.0715003576667478,3.434929909098124,3.28553
4.337123138189095,0.26534679612244716,0.44467201283125146,0.25895905778052186,0.0715003576667478,3.434929909098124,3.28553
4.34226190967984,0.2654359476788585,0.4454386690460231,0.2590508556800391,0.0715003576667478,3.434929909098124,3.28553
