r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,S_i_Li-Cl,Average_SCL,lambda_BC
1.039058975342671,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0460325255127565,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0530060756828414,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0599796258529264,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0669531760230115,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0739267261930965,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0809002763631816,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0878738265332666,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.0948473767033515,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1018209268734367,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.108794477043522,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1157680272136068,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.122741577383692,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.129715127553777,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1366886777238618,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.143662227893947,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.150635778064032,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.157609328234117,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.164582878404202,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1715564285742872,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1785299787443722,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.185503528914457,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1924770790845425,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.1994506292546274,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2064241794247124,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2133977295947975,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2203712797648825,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2273448299349674,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2343183801050526,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2412919302751375,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.248265480445223,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2552390306153076,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
1.2622125807853928,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
