Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z
45675,7538.604513934058,-0.00026380565,0.00014364715,-0.00054045,1.9299213949604823,3.1179987059416856,2.2475125481646043,-1.09409696019301,11.331728041465539,-6.148747995961309,0.8217384457263082,-6.334354538818699,-10.299153883514522
45680,7538.604513934058,-0.00033786008,0.00043300548,-0.0007615155,0.16892889010044065,4.03348703503198,1.9776831694393415,2.9060795840354463,11.667875466019467,-1.761818776189405,-1.4174452925629755,-7.585990583265668,-14.416253698380904
45685,7538.604513934058,-0.0004531448,0.00064101233,-0.0008797776,-1.6970219035677216,4.751630363174086,1.6506279295503647,6.175387986805995,10.925331041444874,1.9444468351277115,-2.820802414569105,-7.561589423323169,-17.795464568366306
45690,7538.604513934058,-0.0006102978,0.000753329,-0.00088748406,-3.6690024293523233,5.311587108855203,1.305719290281969,8.88082134389264,9.318596916570385,4.78189289662911,-3.554255183187111,-6.514811889955893,-20.288002102683613
45695,7538.604513934058,-0.0007798838,0.00076715485,-0.0008096277,-5.743336210299523,5.755190609164317,0.9914144179242159,11.221738395045794,7.38607114281942,6.611968356846002,-3.820838384924489,-5.025889528263944,-21.80377252020987
45700,7538.604513934058,-0.0009185029,0.00068152806,-0.0006926919,-7.905412273921021,6.123483768987539,0.7364542375184548,13.250932577694808,5.741668711073286,7.389673503967665,-3.6879571697912494,-3.749780495756424,-22.326517478760767
45705,7538.604513934058,-0.0009876039,0.0005016835,-0.00059308123,-10.128154249202698,6.449410995598923,0.5263912020422588,14.84558812538966,4.812535636220418,7.134388207474941,-3.0598706307185664,-3.1465748441149497,-21.86116905079104
45710,7538.604513934058,-0.00096211577,0.00025639677,-0.0005637822,-12.368560162659627,6.740480644962556,0.30588344816755964,15.805647807803549,4.655024072869057,5.863565050226188,-1.779524634764445,-3.2801329411484783,-20.369838379230323
45715,7538.604513934058,-0.0008514699,2.4987094e-06,-0.0006222835,-14.563032190747688,6.96435148597757,0.005813596832422441,15.981184013759268,4.942417202352516,3.5532232858446724,0.2394109265175341,-3.7913971812557445,-17.759426637517727
45720,7538.604513934058,-0.0007107058,-0.00019456715,-0.0007265197,-16.62379942374107,7.060003487159893,-0.4296875944778997,15.322351807805026,5.24428016124395,0.22423090619909658,2.9590106065612902,-4.188912373476198,-13.994933565210493
45725,7538.604513934058,-0.00060037547,-0.0002901887,-0.00080138346,-18.434860817618095,6.974269459707472,-1.0361332175557885,13.870847702077524,5.346471536884539,-3.8517318639636295,6.221575852849724,-4.2053694575186835,-9.312524870858002
45730,7538.604513934058,-0.000545758,-0.00028074492,-0.00077940576,-19.849618585921483,6.6988460075657805,-1.8353545544810463,11.735852080368424,5.236531113680001,-8.050414909280184,9.771329198067775,-3.8200055010282465,-4.31462090672034
45735,7538.604513934058,-0.0005394061,-0.00020584538,-0.00062269275,-20.700354013243924,6.286515453029466,-2.8379510273626245,9.052094517250445,4.922881884374847,-11.590281891951998,13.305821981308927,-3.094025532239213,0.2278421109701254
45740,7538.604513934058,-0.0005592471,-0.00012164519,-0.00033479594,-20.82482707307033,5.844709424235955,-4.037450595459677,5.979640952730045,4.3466933048821055,-13.889198837404221,16.502748765064688,-2.076030593995567,3.726258260798825
45745,7538.604513934058,-0.0005822278,-6.127625e-05,3.8289225e-05,-20.10373613415257,5.513529463390482,-5.405683986793566,2.793445106221263,3.3966083860049965,-14.710988222598049,18.96785399892419,-0.794765796502217,5.916280793452353
45750,7538.604513934058,-0.00060188037,-2.6445794e-05,0.00042516016,-18.502277816130373,5.433667341741424,-6.8937630854271,-0.01847584135953717,1.9616652575786846,-14.020491495901608,20.178316419142583,0.7200398543892865,6.7138631729619025
45755,7538.604513934058,-0.00064030354,-1.7512046e-05,0.00076009723,-16.10631861608206,5.711460558296862,-8.43601693402347,-1.8395164623032167,0.015691564485643683,-11.861457517569166,19.60339805505523,2.388220255302402,6.097083319037375
45760,7538.604513934058,-0.00072811724,-4.6891037e-05,0.0009961276,-13.127050128695629,6.394371354566289,-9.957585853660973,-2.2532409458833706,-2.2861325057329216,-8.40114196847785,17.037854155509788,4.007133616464815,4.158337012825252
45765,7538.604513934058,-0.00087080355,-0.00011145139,0.0010938928,-9.849774540909745,7.467639145437173,-11.387099600013286,-1.3263621696792187,-4.620623735403145,-3.9655531377014483,12.833699516543358,5.268357442381928,1.152262399461217
45770,7538.604513934058,-0.0010427772,-0.00017372877,0.0010292768,-6.550421544254524,8.868582856997277,-12.670832371806723,0.42324571886228424,-6.617666890635099,0.9848260384521046,7.784738685148707,5.864456810154623,-2.514384306060782
45775,7538.604513934058,-0.0012119439,-0.0001854518,0.00081684504,-3.435418598325005,10.50363982038053,-13.781324470635854,2.2650846256942634,-7.937148451853804,5.879113735967769,2.8278971855749244,5.548881818259504,-6.298179820877811
45780,7538.604513934058,-0.0013534542,-0.0001274181,0.0005138774,-0.6254785650310364,12.257934186607061,-14.716835165803833,3.49376514845744,-8.298674946845072,10.13923739147564,-1.210723320761959,4.15611402908249,-9.622792781231798
45785,7538.604513934058,-0.0014343223,-2.5761341e-05,0.00019376991,1.8355006434119137,14.002047725154315,-15.493301323949758,3.6115030755822684,-7.604791934395994,13.37175517299753,-3.7894403436888267,1.718117272957132,-12.078844731036332
45790,7538.604513934058,-0.001409002,7.4894844e-05,-9.393532e-05,3.963788442980994,15.601830402152617,-16.1322763172066,2.440830661066224,-6.132879930678914,15.429060206823733,-4.747055464013417,-1.3535773560841706,-13.497175005776915
45795,7538.604513934058,-0.0012563773,0.00015035736,-0.00033197223,5.8148158588680685,16.92737223350187,-16.646654419324516,0.1334340339985749,-4.499647581832081,16.275190237183466,-4.290686302358469,-4.312351795470787,-13.828926913603317
45800,7538.604513934058,-0.0010132887,0.00020769956,-0.0005103526,7.459761195402941,17.857950796267602,-17.02646910230037,-2.924423060406764,-3.217064746670556,15.898876501483452,-2.87777454515012,-6.525513444856953,-13.072798665026601
45805,7538.604513934058,-0.0007485821,0.00026180994,-0.00061604124,8.969214516504262,18.286306551515658,-17.232842015002507,-6.2630301087315425,-2.321877878159766,14.351707009470976,-1.0486208162750223,-7.849056014533599,-11.319256266050449
45810,7538.604513934058,-0.0005119694,0.00030594532,-0.0006372067,10.410760054208119,18.125948996022174,-17.20693982617927,-9.483984304822581,-1.5482752288303692,11.760783957124351,0.730787718480908,-8.462300900898153,-8.754235275336047
45815,7538.604513934058,-0.0003161405,0.00031089984,-0.00056704815,11.852678968239823,17.32076229230833,-16.88980695948162,-12.348560354873833,-0.689295856297155,8.302177503122643,2.1534452090724265,-8.516093915321871,-5.61276163740951
45820,7538.604513934058,-0.00014662358,0.0002531679,-0.0004096707,13.3622713613697,15.855052655289088,-16.241943012390088,-14.735875473686527,0.2700204060160747,4.23426742489361,3.0311680149913203,-8.009700697490954,-2.1927156756381168
45825,7538.604513934058,2.0516722e-05,0.00014260711,-0.00018896241,14.995668278894959,13.76337797012374,-15.256031671802749,-16.551760540630774,1.2354814521126771,-0.023534823601342403,3.213656076624514,-6.883486895626303,1.0791751569969916
45830,7538.604513934058,0.00019762316,2.7953467e-05,5.3899603e-05,16.781752898454876,11.14070657453257,-13.96281463602104,-17.732918484655336,2.1230435901920446,-3.908540426431803,2.608729404653471,-5.148377438451318,3.6709636395582335
45835,7538.604513934058,0.00037413815,-2.8265633e-05,0.00027499892,18.704300537684254,8.14971549359788,-12.430557882829863,-18.342781638470576,2.9133012892957213,-6.8991320351254535,1.2960445192381058,-2.9476438592515404,5.129298539458598
45840,7538.604513934058,0.00051888305,7.0817327e-06,0.00043537124,20.689699456329194,5.013458812493893,-10.755128061546248,-18.617799557627684,3.6572969980765793,-8.752309457164605,-0.41433669221291586,-0.5553827267118248,5.307046301274734
45845,7538.604513934058,0.0005882068,0.00011313224,0.00050385477,22.61114047925615,1.9820560634007889,-9.039106944534119,-18.8494195990818,4.469348987265644,-9.613281548825706,-2.10415764708009,1.6639681212185753,4.451997093341726
45850,7538.604513934058,0.0005457339,0.00022778747,0.0004734302,24.314667096762356,-0.7188331460373858,-7.367524116261893,-19.12901457958924,5.493194682117487,-9.885155818439975,-3.5280897160322144,3.341011212898964,3.05228841998831
45855,7538.604513934058,0.00039525444,0.00027933548,0.00037144867,25.654242969580743,-2.9310994525393737,-5.794970489952949,-19.21376292331388,6.804538399464452,-9.93202667255567,-4.782917375645726,4.241933673147658,1.526605585887576
45860,7538.604513934058,0.00019248069,0.0002178127,0.00023948426,26.51289568194509,-4.581233703512143,-4.351522617887941,-18.776833355947026,8.327279358647008,-9.853954130638007,-6.07850003361668,4.369326988155452,0.005085433854385535
45865,7538.604513934058,1.1403554e-05,4.4826156e-05,0.00010770833,26.80633317986097,-5.67474049223793,-3.059748592802907,-17.790160810763155,9.89374836287194,-9.500560057970992,-7.358609986912003,3.8963647748827572,-1.640082544393242
45870,7538.604513934058,-9.62762e-05,-0.00017073409,-1.1029126e-05,26.49381315926687,-6.276248743163619,-1.9485615203648647,-16.58964087099323,11.399534218105568,-8.697724010307262,-8.246609915759425,2.992086950420715,-3.554105580239427
45875,7538.604513934058,-0.00012374953,-0.0003208053,-0.000111967114,25.613137301927715,-6.477182027129774,-1.0535763963617235,-15.64460871598203,12.889779808413973,-7.515820837146144,-8.310966076997236,1.7027747011297008,-5.630994063373525
45880,7538.604513934058,-0.00011306703,-0.00032333078,-0.00019237479,24.30667082121066,-6.35798735754989,-0.4038247417029659,-15.279279698434273,14.47509286442752,-6.302434937121992,-7.369828922250551,-0.0017329238335959118,-7.494131629468773
45885,7538.604513934058,-0.00012680251,-0.00016876562,-0.00025099723,22.781250191631194,-5.9679278548564145,-0.008085042411085652,-15.479517095125868,16.102827288249923,-5.421275782580174,-5.644170802943652,-2.019526758668772,-8.771030711960355
45890,7538.604513934058,-0.00019259997,8.5918815e-05,-0.00027885023,21.211536675775957,-5.337735713982428,0.14912546480077205,-15.883211680815538,17.360959854820475,-5.0416668349865486,-3.670762883337689,-3.9078511103480986,-9.307850173482455
45895,7538.604513934058,-0.0002855907,0.0003611613,-0.00025184173,19.672345978186726,-4.505394322672973,0.10947672119977958,-15.976043012937463,17.594472050640842,-5.2254100563953525,-2.0387408989248312,-4.973704666267705,-9.084458447160449
45900,7538.604513934058,-0.0003688892,0.0006007087,-0.00015916873,18.14857270779951,-3.527722313569856,-0.055289078516625345,-15.332522121576634,16.392279625887976,-6.064052371714147,-1.1584883320050237,-4.749184461351517,-8.081050114339467
45905,7538.604513934058,-0.0004138649,0.00078647205,-3.5280682e-05,16.59163954535118,-2.4758584424461416,-0.24823641881998704,-13.753392798395232,13.959562714376677,-7.625139360774788,-1.180684380097179,-3.3683317419900884,-6.327015379399033
45910,7538.604513934058,-0.00039844928,0.0009265372,6.2045874e-05,14.96900319444988,-1.4248275668459507,-0.3678671659927655,-11.303047659292368,10.97386674326977,-9.834834155443184,-2.008393235281207,-1.433666734939008,-3.997689887429094
45915,7538.604513934058,-0.00032652158,0.0010344643,0.00010797334,13.279304771301419,-0.43950242949623164,-0.3368193967181012,-8.278033429149907,8.153238341430068,-12.450995923978857,-3.343709253089716,0.40163662245586895,-1.4125756166893713
45920,7538.604513934058,-0.00024111147,0.0011102849,0.0001247013,11.542085462274578,0.44422832118752,-0.12143514967651825,-5.1289507320582395,5.909648768477809,-15.133304435438129,-4.755572747623178,1.7614957985087205,1.0543491024738456
45925,7538.604513934058,-0.00021068628,0.0011383494,0.00014576224,9.788082383757892,1.2345225791624141,0.2702814866165228,-2.3564398899614005,4.281750347528452,-17.547287829045978,-5.774081052814247,2.5990998306396325,3.076615801038481
45930,7538.604513934058,-0.00029773443,0.0011074968,0.00018619891,8.065817990466922,1.980150265913009,0.809802915325645,-0.38347302229363045,3.1238373657483596,-19.453048889139914,-6.024783457697002,3.011385335269468,4.4428555681235435
45935,7538.604513934058,-0.00052190316,0.0010277475,0.00023769369,6.457786924390556,2.744033344580286,1.4718029528225534,0.5457211036912213,2.3396708098966545,-20.736090567414372,-5.345946595344093,3.0316685726437838,5.063897488849018
45940,7538.604513934058,-0.00084343203,0.0009273546,0.0002741265,5.083654919794961,3.566523772347039,2.240222507434237,0.4091351723411625,1.950877957664007,-21.37209237379497,-3.835229060454684,2.5979711438402857,4.9314795677557255
45945,7538.604513934058,-0.0011872189,0.0008396552,0.00026467888,4.073290422488961,4.442159971756238,3.0893114946824873,-0.5669706959877292,2.027794372231684,-21.376822787579236,-1.8487588746669168,1.6454185221072368,4.087120875722742
45950,7538.604513934058,-0.0014974045,0.0007843127,0.00018732765,3.5210336263328186,5.329365181775838,3.9558926520416655,-1.9417472460761571,2.6245072597662062,-20.802026878287812,0.078274731107423,0.16150024239223804,2.64574393950823
45955,7538.604513934058,-0.001771801,0.0007535384,3.9702252e-05,3.4511151167091425,6.186228980786009,4.728902072741628,-3.246958525519184,3.7542794846903877,-19.78774171715699,1.453404391680718,-1.8251359617434826,0.8584490259701729
45960,7538.604513934058,-0.0020408153,0.0007214354,-0.0001539203,3.813093387662983,6.996922655150312,5.264185464767659,-4.211776438966596,5.373844200763399,-18.569340382835748,2.0562437576860733,-4.255394457807676,-0.8952359036528055
45965,7538.604513934058,-0.002318316,0.0006666272,-0.00034795547,4.509892950856035,7.7623347388172,5.415533064618511,-4.811117121891592,7.3279005901822245,-17.38504990749638,1.9587850347867546,-6.9748628987082055,-2.2308739176631347
45970,7538.604513934058,-0.002571921,0.000585835,-0.00049028266,5.44646023059179,8.47094671200986,5.07413214625326,-5.150290583434992,9.283379904689328,-16.391296105269785,1.361391325246271,-9.63895433383922,-2.883226864556323
45975,7538.604513934058,-0.0027301186,0.0004967577,-0.000534989,6.570120360443275,9.082819799715905,4.206218281867631,-5.331286598891904,10.753226737298942,-15.653801164185635,0.41872708103406087,-11.720674228253387,-2.752807685101125
45980,7538.604513934058,-0.0027199788,0.00042692845,-0.00045312542,7.8762764862942545,9.53441560834264,2.869944332230671,-5.380047424965607,11.230447402493123,-15.175731757891837,-0.8386678580448885,-12.64949092909146,-1.8946030723598746
45985,7538.604513934058,-0.0025121174,0.00038831896,-0.0002493326,9.377237993862966,9.750078187824071,1.195937280959197,-5.235008286541429,10.396803888082072,-14.915394299769643,-2.484668605257272,-12.031510255007646,-0.4809334910385743
45990,7538.604513934058,-0.0021396729,0.00035974875,2.7139798e-05,11.053538969023723,9.651632512437315,-0.6634479871195706,-4.77379150486013,8.347293801309174,-14.78387569659535,-4.622186394686966,-9.883554181054105,1.2469334365888998
45995,7538.604513934058,-0.0016748827,0.0003032117,0.00029839465,12.815896986193113,9.166973468609028,-2.5865375990675163,-3.8858371841242914,5.667164793674574,-14.648898774657576,-7.27249903539118,-6.71876563892064,3.035046388124721
46000,7538.604513934058,-0.0011890435,0.00019905553,0.00050030946,14.501548422757633,8.238823879464432,-4.505697419938364,-2.568452681070098,3.202829413956323,-14.360618987078483,-10.275535034294396,-3.3262811022569547,4.665926356244366
46005,7538.604513934058,-0.0007375992,6.9576214e-05,0.0006093052,15.910597870529024,6.8394335952814025,-6.396376339935663,-0.9561860131234488,1.6417930106908596,-13.784421911417285,-13.296851095148986,-0.36585412553458063,5.980408603097369
46010,7538.604513934058,-0.00037585053,-2.9147443e-05,0.0006294688,16.865825149058523,5.003674218581833,-8.250332711190413,0.7501135089732966,1.2113138450731356,-12.821248792120594,-15.958377607067042,1.9003843297477108,6.871191761126449
