Freq_rad_ps,VDOS_Na,VDOS_Mg
3.473207704440079624e+01,1.497516289363578709e-02,8.674436753290156593e-03
3.482182401350777923e+01,1.322855129275886388e-02,8.777854700231886229e-03
3.491157098261474800e+01,1.472398941678141303e-02,9.288768715160758069e-03
3.500131795172173099e+01,1.552603813698259089e-02,8.261879114048149148e-03
3.509106492082870687e+01,1.506124205852567288e-02,8.199233099964911564e-03
3.518081188993568986e+01,1.457689322783599535e-02,8.746717285979341977e-03
3.527055885904266574e+01,1.426371416868196275e-02,8.388863409983848829e-03
3.536030582814964163e+01,1.611015798891003020e-02,7.836392842557998381e-03
3.545005279725662461e+01,1.629243660229702864e-02,7.127338460453601886e-03
3.553979976636360050e+01,1.528357374341157877e-02,8.551215339856348824e-03
3.562954673547058349e+01,1.303884510675203633e-02,7.964545501653501683e-03
3.571929370457755937e+01,1.491547755905041871e-02,7.444124689903698286e-03
3.580904067368454236e+01,1.497181053595561182e-02,7.071262900455818450e-03
3.589878764279151824e+01,1.516331438709987885e-02,7.814277063146723643e-03
3.598853461189850123e+01,1.418950245312745363e-02,8.530672986348578762e-03
3.607828158100547711e+01,1.319275902927465743e-02,8.746516026158234619e-03
3.616802855011246010e+01,1.342796033198544528e-02,7.778549236096758517e-03
3.625777551921943598e+01,1.508979631304569087e-02,8.268385116930334830e-03
3.634752248832641186e+01,1.462703848344232803e-02,8.033995530286351661e-03
3.643726945743339485e+01,1.293208909286905524e-02,7.514141413672995387e-03
3.652701642654037073e+01,1.449813242626317444e-02,7.828146583765127620e-03
3.661676339564734661e+01,1.470994646993430480e-02,9.066900606310601685e-03
3.670651036475432250e+01,1.436656299123556177e-02,9.773753413972135692e-03
3.679625733386130548e+01,1.443175092426702069e-02,7.976936927475742484e-03
3.688600430296828137e+01,1.423608893202295972e-02,8.163178129662997454e-03
3.697575127207526435e+01,1.511326884588946352e-02,9.051823423636265464e-03
3.706549824118224024e+01,1.314619556384944744e-02,8.976887721022067806e-03
3.715524521028922322e+01,1.165409316417496954e-02,8.723479347862855837e-03
3.724499217939619911e+01,1.131910777217547820e-02,7.756048711566283956e-03
3.733473914850318209e+01,1.169102485608202423e-02,7.901912366382263589e-03
3.742448611761015798e+01,1.259482791239346401e-02,7.485780961550867613e-03
3.751423308671714096e+01,1.238043946743714110e-02,7.276805796935357021e-03
3.760398005582411685e+01,1.268485318670383583e-02,7.335583185518867316e-03
3.769372702493109273e+01,1.221016741869486270e-02,6.905438685210510581e-03
3.778347399403807572e+01,1.161069980416403434e-02,7.676905497435928746e-03
3.787322096314505160e+01,1.196976719348716821e-02,7.882322165197715516e-03
3.796296793225203459e+01,1.330638444210834916e-02,6.763184059498045589e-03
3.805271490135901047e+01,1.215909820626522725e-02,8.526300112883945792e-03
3.814246187046599346e+01,1.236423976563336830e-02,9.234530949862233482e-03
3.823220883957296934e+01,1.203985817236066097e-02,8.497661574325441475e-03
3.832195580867994522e+01,1.167949476695836000e-02,8.092653509617747307e-03
3.841170277778692110e+01,1.132748166421387523e-02,7.763387895291260464e-03
3.850144974689390409e+01,1.213994968752180395e-02,7.568519783375291833e-03
3.859119671600087997e+01,1.200327992792475651e-02,7.086959599577490401e-03
3.868094368510786296e+01,1.125037979361360151e-02,7.730151040241485701e-03
3.877069065421483884e+01,1.196730958889326291e-02,8.506754862616750651e-03
3.886043762332182183e+01,1.192906117791205783e-02,7.641711331316086361e-03
3.895018459242879771e+01,1.278030098922986087e-02,7.880316342657024339e-03
3.903993156153577360e+01,1.091323639794939543e-02,8.949815202676151757e-03
3.912967853064275658e+01,9.543567050075479549e-03,9.625637609620421239e-03
3.921942549974973247e+01,8.985717734863422554e-03,8.676411359071748222e-03
3.930917246885671545e+01,9.645248646406177212e-03,8.300219596332435862e-03
3.939891943796369134e+01,9.733124055093623356e-03,7.810868989178166785e-03
3.948866640707067432e+01,1.030617286221990545e-02,7.799328187522498734e-03
3.957841337617765021e+01,1.156218750348381522e-02,7.483756626285921823e-03
3.966816034528463319e+01,1.256816556232595063e-02,8.190681816141352420e-03
3.975790731439160908e+01,1.062147452303340532e-02,8.105410543365011364e-03
3.984765428349858496e+01,1.041181884217032630e-02,7.154713489929210961e-03
3.993740125260556795e+01,1.142887501907804276e-02,7.666538170139329360e-03
4.002714822171254383e+01,1.045052525289133505e-02,7.622567140723896309e-03
4.011689519081951971e+01,9.540579859785760369e-03,7.062266260120240655e-03
4.020664215992650270e+01,9.384976042754317183e-03,8.602571303941980788e-03
4.029638912903347858e+01,9.087517073902467296e-03,7.729767898055835661e-03
4.038613609814045446e+01,8.489257410904596859e-03,8.363448419698332401e-03
4.047588306724743745e+01,8.901524924097882485e-03,9.225147278368855258e-03
4.056563003635441333e+01,8.647541731288350964e-03,9.756061174179465889e-03
4.065537700546139632e+01,8.941698332769441870e-03,8.918029368723828440e-03
4.074512397456837220e+01,9.227060469636526319e-03,9.032849241369838092e-03
4.083487094367535519e+01,8.684822425578761496e-03,8.379706025357962912e-03
4.092461791278233108e+01,8.560309952695618896e-03,8.300880770953899743e-03
4.101436488188931406e+01,7.805570654678145419e-03,8.057464096332754566e-03
4.110411185099628995e+01,8.324669748345968345e-03,8.357907267748002078e-03
4.119385882010326583e+01,8.256569960535347502e-03,7.979578246955549084e-03
4.128360578921024882e+01,8.358868043946520235e-03,7.557897331585756301e-03
4.137335275831722470e+01,7.916936593376217371e-03,8.012258374166823793e-03
4.146309972742420769e+01,7.861814771808924018e-03,7.737904177751428469e-03
4.155284669653118357e+01,7.185150957581031353e-03,8.935274601765295574e-03
4.164259366563816656e+01,7.699396195847104003e-03,9.385105694845337007e-03
4.173234063474513533e+01,7.793664333089519135e-03,9.002526272890363362e-03
4.182208760385211832e+01,8.991184988122314162e-03,9.540440180524622019e-03
4.191183457295909420e+01,8.823649017951355061e-03,1.008803242944673363e-02
4.200158154206607719e+01,8.193599672940797898e-03,8.952350100306868258e-03
4.209132851117305307e+01,8.587780440982158495e-03,8.757713589852908140e-03
4.218107548028003606e+01,8.634291944494078969e-03,8.804483954718960240e-03
4.227082244938701194e+01,7.808599322404310983e-03,8.732902483136803853e-03
4.236056941849399493e+01,8.235122359056476493e-03,9.080687614496568694e-03
4.245031638760097081e+01,8.605279710049403355e-03,9.883758489806300854e-03
4.254006335670794670e+01,8.294856998873207862e-03,9.831684157162904475e-03
4.262981032581492968e+01,7.980899284862596685e-03,8.060498916393502022e-03
4.271955729492190557e+01,8.430840945685623769e-03,7.954364031965662982e-03
4.280930426402888855e+01,8.382972215578658043e-03,9.066525477330604488e-03
4.289905123313586444e+01,7.130646669091163584e-03,1.093952441609864074e-02
4.298879820224284742e+01,6.790253582277415954e-03,1.050067851244695927e-02
4.307854517134982331e+01,6.731277098196014608e-03,9.861193506676900825e-03
4.316829214045680629e+01,7.112771597419654916e-03,1.000002358167803237e-02
4.325803910956378218e+01,7.224160235972688741e-03,9.277759844111941809e-03
4.334778607867076516e+01,7.344904609155332269e-03,9.881952624569397339e-03
4.343753304777773394e+01,6.081089760301187051e-03,1.042777846162123989e-02
4.352728001688471693e+01,6.981015544596936261e-03,9.696667654672409126e-03
4.361702698599169281e+01,7.151417348288880566e-03,9.779378672562852662e-03
4.370677395509867580e+01,6.804474749039443777e-03,9.846395630567788063e-03
4.379652092420565168e+01,6.737503433065484236e-03,8.952904244584929810e-03
4.388626789331262756e+01,7.147785529595366942e-03,8.401851849808274209e-03
4.397601486241961055e+01,7.105540705093680957e-03,1.005468532596900423e-02
4.406576183152658643e+01,6.544066259823396597e-03,1.080042403796887748e-02
4.415550880063356942e+01,7.103237664462211907e-03,1.001180624428410319e-02
4.424525576974054530e+01,6.937861238449081688e-03,9.002079853580792490e-03
4.433500273884752829e+01,7.346999952739951927e-03,9.441713576162899524e-03
4.442474970795450417e+01,6.922703448591793589e-03,1.054154625591944248e-02
4.451449667706148716e+01,6.924878834858628172e-03,1.158426309628996821e-02
4.460424364616846304e+01,5.206867863691799943e-03,9.659628327975879059e-03
4.469399061527544603e+01,5.558772224397620296e-03,1.002521612804438064e-02
4.478373758438242191e+01,6.290477935738168422e-03,9.196440441849527622e-03
4.487348455348939780e+01,6.173170283941134887e-03,1.039674320669268723e-02
4.496323152259638078e+01,5.338050171958349903e-03,9.450377434123784920e-03
4.505297849170335667e+01,5.007118058614698670e-03,9.813495702219702729e-03
4.514272546081033255e+01,5.529281403820143596e-03,1.144014355988904469e-02
4.523247242991730843e+01,6.151001450843213147e-03,1.197961417692713221e-02
4.532221939902429142e+01,5.684597240467269795e-03,1.073582966533504282e-02
4.541196636813126730e+01,5.803864807703614653e-03,1.010517964876495728e-02
4.550171333723825029e+01,5.704153655139697701e-03,1.110100727299717302e-02
4.559146030634522617e+01,5.605581137503552053e-03,9.842030268551507297e-03
4.568120727545220916e+01,6.195950225213368336e-03,9.613930576873147907e-03
4.577095424455918504e+01,6.283724306299007072e-03,1.188277054660830286e-02
4.586070121366616803e+01,6.429745449561398256e-03,1.039698890404709697e-02
4.595044818277314391e+01,5.509558750613672250e-03,9.546379961181537810e-03
4.604019515188012690e+01,6.022371561769269445e-03,1.105588325976417791e-02
4.612994212098710278e+01,5.649115020712678660e-03,1.097556598897527456e-02
4.621968909009407867e+01,5.360445595074269515e-03,1.135080271780188575e-02
4.630943605920106165e+01,4.986507184785373900e-03,9.950223214918178100e-03
4.639918302830803754e+01,5.578720709865220978e-03,9.661905662272202502e-03
4.648892999741502052e+01,6.196294807295250374e-03,9.884563031676186703e-03
4.657867696652199641e+01,5.593184635338747067e-03,1.016261754882738684e-02
4.666842393562897939e+01,5.164012195907730952e-03,1.000634681825546962e-02
4.675817090473595528e+01,4.823425037840989131e-03,9.131312224081747017e-03
4.684791787384293116e+01,4.842145002708811430e-03,1.113821085397554388e-02
4.693766484294990704e+01,4.804878205457069167e-03,1.043149521701424408e-02
4.702741181205689003e+01,4.781750915592677606e-03,9.117748691376803202e-03
4.711715878116386591e+01,4.858371830963790182e-03,1.000409064955788685e-02
4.720690575027084890e+01,4.462245517409324687e-03,1.018438080301941988e-02
4.729665271937782478e+01,4.261669288496775128e-03,1.205772101095788085e-02
4.738639968848480066e+01,4.731429643379630491e-03,1.076049801198514233e-02
4.747614665759178365e+01,5.023223778706735650e-03,9.663178206962694944e-03
4.756589362669875953e+01,4.628914652900583890e-03,1.210294253354458026e-02
4.765564059580574252e+01,4.539793826117996360e-03,1.270832382247836373e-02
4.774538756491271840e+01,4.545144235295759533e-03,1.018839233703363462e-02
4.783513453401970139e+01,4.490554504612445479e-03,9.713729221742562620e-03
4.792488150312667727e+01,4.326612961902344748e-03,1.036241955886956119e-02
4.801462847223366026e+01,4.204486883684818363e-03,1.163667836822020879e-02
4.810437544134063614e+01,4.010764620848922615e-03,1.060086439382803072e-02
4.819412241044761913e+01,4.407793069313267927e-03,1.285638831903080856e-02
4.828386937955459501e+01,4.168896415669275102e-03,1.174512163639446216e-02
4.837361634866157090e+01,3.802652091360838715e-03,1.151221567321084223e-02
4.846336331776855388e+01,4.516351969974991866e-03,1.207303797246910872e-02
4.855311028687552977e+01,4.450136427319653122e-03,1.217785724855098214e-02
4.864285725598250565e+01,4.161984069089943485e-03,1.269983339254651157e-02
4.873260422508948153e+01,4.131077517757669564e-03,1.266731558608405299e-02
4.882235119419646452e+01,4.112426710058407660e-03,1.384764619916500385e-02
4.891209816330344040e+01,3.833074743874735364e-03,1.117023096785139079e-02
4.900184513241042339e+01,3.847596145877914785e-03,1.249822700603421717e-02
4.909159210151739927e+01,4.115534027516784543e-03,1.362035013110208560e-02
4.918133907062438226e+01,3.898347537857387891e-03,1.429417602525070476e-02
4.927108603973135814e+01,3.997813361127656659e-03,1.173928590773489627e-02
4.936083300883834113e+01,4.442952009978178018e-03,1.004599074610215345e-02
4.945057997794531701e+01,4.305949423790982229e-03,1.401750370276440803e-02
4.954032694705230000e+01,4.288979121914758726e-03,1.362825624203648639e-02
4.963007391615927588e+01,3.969777390883172906e-03,1.391877206594406037e-02
4.971982088526625176e+01,4.453158490048657499e-03,1.260899188465181009e-02
4.980956785437323475e+01,3.945584305882344871e-03,1.323259524786751275e-02
4.989931482348021063e+01,3.908015925244106951e-03,1.344639619686797440e-02
4.998906179258719362e+01,3.795169561510474982e-03,1.378647814511313983e-02
5.007880876169416950e+01,3.271388775795845607e-03,1.428211474367064790e-02
5.016855573080115249e+01,3.807589310284845239e-03,1.391663061690987489e-02
5.025830269990812127e+01,4.250453778770167668e-03,1.395666974164933363e-02
5.034804966901510426e+01,3.718541674964118138e-03,1.261969800497534516e-02
5.043779663812208014e+01,3.761504249449329831e-03,1.237022935185819877e-02
5.052754360722906313e+01,3.600256666489803914e-03,1.265461185387881625e-02
5.061729057633603901e+01,3.903763581153354804e-03,1.176410981311772422e-02
5.070703754544302200e+01,3.547609171416791097e-03,1.394245805992574104e-02
5.079678451454999788e+01,3.284723041074374614e-03,1.494619844183404933e-02
5.088653148365698087e+01,3.174651409934212565e-03,1.414172641017593171e-02
5.097627845276395675e+01,3.371962849699543848e-03,1.321221600267626951e-02
5.106602542187093263e+01,3.718339035157055845e-03,1.526941846099630351e-02
5.115577239097791562e+01,3.351383681257551986e-03,1.468186594219414096e-02
5.124551936008489150e+01,3.541920250187587278e-03,1.390025591859542740e-02
5.133526632919187449e+01,3.510951586166594432e-03,1.428509725364576939e-02
5.142501329829885037e+01,3.471742275770732522e-03,1.507163916952407659e-02
5.151476026740583336e+01,3.633212883986429876e-03,1.559020713789258453e-02
5.160450723651280924e+01,3.586883132549489091e-03,1.535770928993535588e-02
5.169425420561979223e+01,3.228855004077840155e-03,1.587246716051533835e-02
5.178400117472676811e+01,3.057521631294051866e-03,1.430416136122546721e-02
5.187374814383375110e+01,3.012786316755542738e-03,1.551776144666917011e-02
5.196349511294072698e+01,3.048700538285905974e-03,1.561520731705397062e-02
5.205324208204770287e+01,3.231818186575231410e-03,1.563083031397843534e-02
5.214298905115468585e+01,3.285391570487401162e-03,1.411946140853719521e-02
5.223273602026166174e+01,3.123794081047586227e-03,1.323868651406881307e-02
5.232248298936864472e+01,2.823809932033448725e-03,1.427126824023066710e-02
5.241222995847562061e+01,2.809189390747336094e-03,1.694549664710124845e-02
5.250197692758260359e+01,2.349827345990779942e-03,1.642446255880427447e-02
5.259172389668957948e+01,2.588161359915053771e-03,1.498801769919000382e-02
5.268147086579656246e+01,2.763386870711914082e-03,1.633028706311862727e-02
5.277121783490352414e+01,2.751446220930179373e-03,1.488804793728536191e-02
5.286096480401050712e+01,2.823891960180987919e-03,1.615418256561998445e-02
5.295071177311748301e+01,2.683900619219930887e-03,1.490324595614639022e-02
5.304045874222446599e+01,2.885207218434551139e-03,1.554303263702349128e-02
5.313020571133144188e+01,3.183962083354659363e-03,1.640218545981765239e-02
5.321995268043842486e+01,3.187236896609589067e-03,1.629333975524871816e-02
5.330969964954540075e+01,2.631066240653433860e-03,1.443235041383107882e-02
5.339944661865238373e+01,2.564557985573011085e-03,1.536147260642982924e-02
5.348919358775935962e+01,3.015173182896170763e-03,1.484208092921049209e-02
5.357894055686634260e+01,2.873958477309620889e-03,1.420405596873373227e-02
5.366868752597331849e+01,2.693504730368763509e-03,1.293075918779166590e-02
5.375843449508029437e+01,2.680116593067585675e-03,1.537240526001896514e-02
